"ParentTypesPair","First","Second","URL","FileName"
"MethodDeclaration:TryStatement","Block [6502,6596]","Block [6559,6725]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f","junit5-engine/src/main/java/org/junit/gen5/engine/junit5/descriptor/ClassTestDescriptor.java"
"IfStatement:MethodDeclaration","Block [12158,14823]","Block [8292,10819]","https://github.com/languagetool-org/languagetool/commit/01cddc5afb590b4d36cb784637a8ea8aa31d3561","languagetool-gui-commons/src/main/java/org/languagetool/gui/ConfigurationDialog.java"
"IfStatement:MethodDeclaration","Block [1661,1955]","Block [4270,4528]","https://github.com/netty/netty/commit/9d347ffb91f34933edb7b1124f6b70c3fc52e220","common/src/main/java/io/netty/util/internal/AppendableCharSequence.java"
"IfStatement:MethodDeclaration","Block [5264,5369]","Block [3323,3416]","https://github.com/spring-projects/spring-security/commit/fcc9a34356817d93c24b5ccf3107ec234a28b136","web/src/main/java/org/springframework/security/web/context/SaveContextOnUpdateOrErrorResponseWrapper.java"
"IfStatement:MethodDeclaration","Block [9125,12400]","Block [8792,11671]","https://github.com/wildfly/wildfly/commit/d7675fb0b19d3d22978e79954f441eeefd74a3b2","ejb3/src/main/java/org/jboss/as/ejb3/deployment/processors/merging/MethodPermissionsMergingProcessor.java"
"IfStatement:MethodDeclaration","Block [7432,8875]","Block [11802,13041]","https://github.com/wildfly/wildfly/commit/d7675fb0b19d3d22978e79954f441eeefd74a3b2","ejb3/src/main/java/org/jboss/as/ejb3/deployment/processors/merging/MethodPermissionsMergingProcessor.java"
"MethodDeclaration:TryStatement","Block [2308,2379]","Block [2571,2605]","https://github.com/zeromq/jeromq/commit/02d3fa171d02c9d82c7bdcaeb739f47d0c0006a0","src/main/java/zmq/Signaler.java"
"MethodDeclaration:TryStatement","Block [16720,16784]","Block [16793,16909]","Cli/21","src_java_org_apache_commons_cli2_option_GroupImpl.java"
"MethodDeclaration:TryStatement","Block [8178,8530]","Block [8672,9180]","Cli/21","src_java_org_apache_commons_cli2_commandline_WriteableCommandLineImpl.java"
"IfStatement:MethodDeclaration","Block [6435,6531]","Block [6580,6652]","Cli/22","src_java_org_apache_commons_cli_PosixParser.java"
"MethodDeclaration:TryStatement","Block [9392,9969]","Block [9436,9867]","Cli/26","src_java_org_apache_commons_cli_OptionBuilder.java"
"IfStatement:MethodDeclaration","Block [6479,6508]","Block [6449,6527]","Closure/106","src_com_google_javascript_rhino_JSDocInfoBuilder.java"
"IfStatement:MethodDeclaration","Block [12118,12547]","Block [12643,13082]","Closure/137","src_com_google_javascript_jscomp_MakeDeclaredNamesUnique.java"
"IfStatement:MethodDeclaration","Block [6901,7662]","Block [6828,7713]","Closure/138","src_com_google_javascript_jscomp_ClosureReverseAbstractInterpreter.java"
"IfStatement:MethodDeclaration","Block [6286,6855]","Block [6347,6824]","Closure/141","src_com_google_javascript_jscomp_PureFunctionIdentifier.java"
"IfStatement:MethodDeclaration","Block [20858,21223]","Block [21550,21630]","Closure/145","src_com_google_javascript_jscomp_CodeGenerator.java"
"IfStatement:MethodDeclaration","Block [13716,13843]","Block [13437,13578]","Closure/148","src_com_google_javascript_jscomp_SourceMap.java"
"IfStatement:MethodDeclaration","Block [13515,13574]","Block [13016,13081]","Closure/148","src_com_google_javascript_jscomp_SourceMap.java"
"IfStatement:MethodDeclaration","Block [13623,13655]","Block [13211,13247]","Closure/148","src_com_google_javascript_jscomp_SourceMap.java"
"EnhancedForStatement:MethodDeclaration","Block [7093,7263]","Block [7008,7176]","Closure/158","src_com_google_javascript_jscomp_DiagnosticGroups.java"
"EnhancedForStatement:MethodDeclaration","Block [9482,10173]","Block [8477,10033]","Closure/169","src_com_google_javascript_rhino_jstype_RecordType.java"
"EnhancedForStatement:MethodDeclaration","Block [8897,9749]","Block [8818,9839]","Closure/24","src_com_google_javascript_jscomp_ScopedAliases.java"
"IfStatement:MethodDeclaration","Block [13824,14688]","Block [13696,14511]","Closure/6","src_com_google_javascript_jscomp_TypeValidator.java"
"MethodDeclaration:TryStatement","Block [10200,10250]","Block [10214,10268]","JacksonCore/1","src_main_java_com_fasterxml_jackson_core_io_NumberInput.java"
"MethodDeclaration:TryStatement","Block [10538,10601]","Block [10662,10729]","JacksonCore/1","src_main_java_com_fasterxml_jackson_core_io_NumberInput.java"
"IfStatement:MethodDeclaration","Block [7630,7914]","Block [8546,8633]","JacksonDatabind/15","src_main_java_com_fasterxml_jackson_databind_ser_std_StdDelegatingSerializer.java"
"IfStatement:MethodDeclaration","Block [24876,25003]","Block [25357,25487]","JacksonDatabind/2","src_main_java_com_fasterxml_jackson_databind_util_TokenBuffer.java"
"IfStatement:MethodDeclaration","Block [24463,24796]","Block [24747,25084]","JacksonDatabind/2","src_main_java_com_fasterxml_jackson_databind_util_TokenBuffer.java"
"IfStatement:MethodDeclaration","Block [923,1104]","Block [1342,1383]","JacksonDatabind/39","src_main_java_com_fasterxml_jackson_databind_deser_std_NullifyingDeserializer.java"
"IfStatement:MethodDeclaration","Block [4639,5439]","Block [5012,5336]","JacksonDatabind/44","src_main_java_com_fasterxml_jackson_databind_type_SimpleType.java"
"IfStatement:MethodDeclaration","Block [1387,1696]","Block [1648,1707]","JacksonDatabind/49","src_main_java_com_fasterxml_jackson_databind_ser_impl_WritableObjectId.java"
"IfStatement:MethodDeclaration","Block [13297,13597]","Block [13364,13438]","JacksonDatabind/7","src_main_java_com_fasterxml_jackson_databind_util_TokenBuffer.java"
"MethodDeclaration:TryStatement","Block [986,1075]","Block [1000,1093]","Jsoup/60","src_main_java_org_jsoup_select_QueryParser.java"
"MethodDeclaration:WhileStatement","Block [3355,4070]","Block [3061,3896]","Lang/17","src_main_java_org_apache_commons_lang3_text_translate_CharSequenceTranslator.java"
"MethodDeclaration:TryStatement","Block [3540,3660]","Block [3554,3678]","Math/103","src_java_org_apache_commons_math_distribution_NormalDistributionImpl.java"
"IfStatement:MethodDeclaration","Block [23175,23292]","Block [23500,23621]","Math/13","src_main_java_org_apache_commons_math3_optimization_general_AbstractLeastSquaresOptimizer.java"
"IfStatement:MethodDeclaration","Block [10321,10438]","Block [10647,10768]","Math/14","src_main_java_org_apache_commons_math3_optim_nonlinear_vector_jacobian_AbstractLeastSquaresOptimizer.java"
"IfStatement:MethodDeclaration","Block [49345,49388]","Block [49380,49427]","Math/17","src_main_java_org_apache_commons_math3_dfp_Dfp.java"
"MethodDeclaration:TryStatement","Block [4431,4550]","Block [4380,4643]","Math/60","src_main_java_org_apache_commons_math_distribution_NormalDistributionImpl.java"
"ForStatement:MethodDeclaration","Block [11105,11331]","Block [11004,11371]","Math/87","src_java_org_apache_commons_math_optimization_linear_SimplexTableau.java"
"IfStatement:MethodDeclaration","Block [3900,3960]","Block [3941,4005]","Math/89","src_java_org_apache_commons_math_stat_Frequency.java"
"IfStatement:MethodDeclaration","Block [1431,1475]","Block [1658,1706]","Mockito/11","src_org_mockito_internal_creation_DelegatingMethod.java"
"IfStatement:MethodDeclaration","Block [25799,25880]","Block [25939,26024]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [27848,27925]","Block [28059,28140]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [30652,30735]","Block [30975,31062]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [31864,31945]","Block [32224,32309]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [25082,25169]","Block [25185,25276]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [26521,26600]","Block [26697,26780]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [29585,29668]","Block [29870,29957]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [24391,24470]","Block [24454,24537]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [28532,28611]","Block [28779,28862]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
