"ParentTypesPair","First","Second","URL","FileName"
"CatchClause:MethodDeclaration","Block [6628,6691]","Block [6559,6725]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f","junit5-engine/src/main/java/org/junit/gen5/engine/junit5/descriptor/ClassTestDescriptor.java"
"IfStatement:MethodDeclaration","Block [12158,14823]","Block [8292,10819]","https://github.com/languagetool-org/languagetool/commit/01cddc5afb590b4d36cb784637a8ea8aa31d3561","languagetool-gui-commons/src/main/java/org/languagetool/gui/ConfigurationDialog.java"
"IfStatement:MethodDeclaration","Block [6958,7031]","Block [10905,12477]","https://github.com/languagetool-org/languagetool/commit/01cddc5afb590b4d36cb784637a8ea8aa31d3561","languagetool-gui-commons/src/main/java/org/languagetool/gui/ConfigurationDialog.java"
"IfStatement:MethodDeclaration","Block [1879,1957]","Block [1549,1771]","https://github.com/libgdx/libgdx/commit/2bd1557bc293cb8c2348374771aad832befbe26f","gdx/src/com/badlogic/gdx/scenes/scene2d/ui/CheckBox.java"
"IfStatement:MethodDeclaration","Block [1661,1955]","Block [4270,4528]","https://github.com/netty/netty/commit/9d347ffb91f34933edb7b1124f6b70c3fc52e220","common/src/main/java/io/netty/util/internal/AppendableCharSequence.java"
"IfStatement:MethodDeclaration","Block [30271,30396]","Block [4734,10168]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"IfStatement:MethodDeclaration","Block [7725,9656]","Block [4794,6490]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/sorts/timing/SortsTiming.java"
"IfStatement:MethodDeclaration","Block [25328,27298]","Block [10265,10326]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/sorts/timing/SortsTiming.java"
"IfStatement:MethodDeclaration","Block [15650,15994]","Block [15856,16578]","https://github.com/processing/processing/commit/8707194f003444a9fb8e00bffa2893ef0c2492c6","core/src/processing/opengl/PSurfaceJOGL.java"
"EnhancedForStatement:MethodDeclaration","Block [6665,7155]","Block [9360,9874]","https://github.com/restlet/restlet-framework-java/commit/7ffe37983e2f09637b0c84d526a2f824de652de4","modules/org.restlet.ext.apispark/src/org/restlet/ext/apispark/internal/conversion/swagger/v2_0/Swagger2Reader.java"
"IfStatement:MethodDeclaration","Block [15139,16248]","Block [15548,16351]","https://github.com/robovm/robovm/commit/7837d0baf1aef45340eec699516a8c3a22aeb553","compiler/src/main/java/org/robovm/compiler/target/ios/IOSTarget.java"
"IfStatement:MethodDeclaration","Block [5993,6018]","Block [4195,5316]","https://github.com/spring-projects/spring-framework/commit/dd4bc630c3de70204081ab196945d6b55ab03beb","spring-aop/src/main/java/org/springframework/aop/interceptor/AsyncExecutionInterceptor.java"
"IfStatement:MethodDeclaration","Block [5264,5369]","Block [3323,3416]","https://github.com/spring-projects/spring-security/commit/fcc9a34356817d93c24b5ccf3107ec234a28b136","web/src/main/java/org/springframework/security/web/context/SaveContextOnUpdateOrErrorResponseWrapper.java"
"IfStatement:MethodDeclaration","Block [9125,12400]","Block [8792,11671]","https://github.com/wildfly/wildfly/commit/d7675fb0b19d3d22978e79954f441eeefd74a3b2","ejb3/src/main/java/org/jboss/as/ejb3/deployment/processors/merging/MethodPermissionsMergingProcessor.java"
"IfStatement:MethodDeclaration","Block [7432,8875]","Block [11802,13041]","https://github.com/wildfly/wildfly/commit/d7675fb0b19d3d22978e79954f441eeefd74a3b2","ejb3/src/main/java/org/jboss/as/ejb3/deployment/processors/merging/MethodPermissionsMergingProcessor.java"
"MethodDeclaration:TryStatement","Block [2308,2379]","Block [2803,2844]","https://github.com/zeromq/jeromq/commit/02d3fa171d02c9d82c7bdcaeb739f47d0c0006a0","src/main/java/zmq/Signaler.java"
"IfStatement:MethodDeclaration","Block [10600,10635]","Block [10492,10591]","Chart/18","source_org_jfree_data_DefaultKeyedValues.java"
"IfStatement:MethodDeclaration","Block [7611,7658]","Block [7734,7767]","Cli/1","src_java_org_apache_commons_cli_CommandLine.java"
"IfStatement:MethodDeclaration","Block [8054,8127]","Block [7867,8099]","Cli/19","src_java_org_apache_commons_cli_PosixParser.java"
"IfStatement:MethodDeclaration","Block [8977,9036]","Block [8667,9313]","Closure/137","src_com_google_javascript_jscomp_MakeDeclaredNamesUnique.java"
"IfStatement:MethodDeclaration","Block [8138,8184]","Block [8369,8394]","Closure/137","src_com_google_javascript_jscomp_MakeDeclaredNamesUnique.java"
"IfStatement:MethodDeclaration","Block [12118,12547]","Block [12643,13082]","Closure/137","src_com_google_javascript_jscomp_MakeDeclaredNamesUnique.java"
"IfStatement:MethodDeclaration","Block [10460,10531]","Block [11173,11352]","Closure/137","src_com_google_javascript_jscomp_MakeDeclaredNamesUnique.java"
"IfStatement:MethodDeclaration","Block [20858,21223]","Block [21550,21630]","Closure/145","src_com_google_javascript_jscomp_CodeGenerator.java"
"IfStatement:MethodDeclaration","Block [13623,13655]","Block [13211,13247]","Closure/148","src_com_google_javascript_jscomp_SourceMap.java"
"IfStatement:MethodDeclaration","Block [13515,13574]","Block [13016,13081]","Closure/148","src_com_google_javascript_jscomp_SourceMap.java"
"IfStatement:MethodDeclaration","Block [13716,13843]","Block [13437,13578]","Closure/148","src_com_google_javascript_jscomp_SourceMap.java"
"EnhancedForStatement:MethodDeclaration","Block [7093,7263]","Block [7008,7176]","Closure/158","src_com_google_javascript_jscomp_DiagnosticGroups.java"
"IfStatement:MethodDeclaration","Block [40205,40490]","Block [39678,39931]","Closure/35","src_com_google_javascript_jscomp_TypeInference.java"
"IfStatement:MethodDeclaration","Block [21831,21962]","Block [20582,21925]","Csv/8","src_main_java_org_apache_commons_csv_CSVFormat.java"
"MethodDeclaration:TryStatement","Block [10200,10250]","Block [10214,10268]","JacksonCore/1","src_main_java_com_fasterxml_jackson_core_io_NumberInput.java"
"MethodDeclaration:TryStatement","Block [10538,10601]","Block [10662,10729]","JacksonCore/1","src_main_java_com_fasterxml_jackson_core_io_NumberInput.java"
"IfStatement:MethodDeclaration","Block [7630,7914]","Block [8546,8633]","JacksonDatabind/15","src_main_java_com_fasterxml_jackson_databind_ser_std_StdDelegatingSerializer.java"
"IfStatement:MethodDeclaration","Block [24463,24796]","Block [24747,25084]","JacksonDatabind/2","src_main_java_com_fasterxml_jackson_databind_util_TokenBuffer.java"
"IfStatement:MethodDeclaration","Block [24876,25003]","Block [25357,25487]","JacksonDatabind/2","src_main_java_com_fasterxml_jackson_databind_util_TokenBuffer.java"
"DoStatement:MethodDeclaration","Block [11687,16158]","Block [17891,18845]","JacksonDatabind/53","src_main_java_com_fasterxml_jackson_databind_type_TypeFactory.java"
"IfStatement:MethodDeclaration","Block [13297,13597]","Block [13364,13438]","JacksonDatabind/7","src_main_java_com_fasterxml_jackson_databind_util_TokenBuffer.java"
"IfStatement:MethodDeclaration","Block [19821,19906]","Block [19707,20028]","JacksonDatabind/79","src_main_java_com_fasterxml_jackson_databind_introspect_JacksonAnnotationIntrospector.java"
"IfStatement:MethodDeclaration","Block [1226,1698]","Block [1128,1207]","Jsoup/52","src_main_java_org_jsoup_nodes_XmlDeclaration.java"
"MethodDeclaration:TryStatement","Block [986,1075]","Block [1000,1093]","Jsoup/60","src_main_java_org_jsoup_select_QueryParser.java"
"MethodDeclaration:TryStatement","Block [3540,3660]","Block [3554,3678]","Math/103","src_java_org_apache_commons_math_distribution_NormalDistributionImpl.java"
"IfStatement:MethodDeclaration","Block [23175,23292]","Block [23500,23621]","Math/13","src_main_java_org_apache_commons_math3_optimization_general_AbstractLeastSquaresOptimizer.java"
"IfStatement:MethodDeclaration","Block [10321,10438]","Block [10647,10768]","Math/14","src_main_java_org_apache_commons_math3_optim_nonlinear_vector_jacobian_AbstractLeastSquaresOptimizer.java"
"ForStatement:MethodDeclaration","Block [1722,1785]","Block [1548,1645]","Math/14","src_main_java_org_apache_commons_math3_optim_nonlinear_vector_Weight.java"
"IfStatement:MethodDeclaration","Block [49345,49388]","Block [49380,49427]","Math/17","src_main_java_org_apache_commons_math3_dfp_Dfp.java"
"MethodDeclaration:TryStatement","Block [4431,4550]","Block [4380,4643]","Math/60","src_main_java_org_apache_commons_math_distribution_NormalDistributionImpl.java"
"IfStatement:MethodDeclaration","Block [3900,3960]","Block [3941,4005]","Math/89","src_java_org_apache_commons_math_stat_Frequency.java"
"IfStatement:MethodDeclaration","Block [1431,1475]","Block [1658,1706]","Mockito/11","src_org_mockito_internal_creation_DelegatingMethod.java"
"Initializer:MethodDeclaration","Block [2374,2418]","Block [2405,2450]","Time/11","src_main_java_org_joda_time_tz_ZoneInfoCompiler.java"
"IfStatement:MethodDeclaration","Block [28532,28611]","Block [28779,28862]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [25799,25880]","Block [25939,26024]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [30652,30735]","Block [30975,31062]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [24391,24470]","Block [24454,24537]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [31864,31945]","Block [32224,32309]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [29585,29668]","Block [29870,29957]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [27848,27925]","Block [28059,28140]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [26521,26600]","Block [26697,26780]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
"IfStatement:MethodDeclaration","Block [25082,25169]","Block [25185,25276]","Time/3","src_main_java_org_joda_time_MutableDateTime.java"
