Closure/138,Split Conditional	if(var != null && !(var.isTypeInferred() && unflowableVarNames.contains(varName))) to [if(var != null)  if(!unflowable && !nonLocalInferredSlot)] in method private traverseName(n Node  scope FlowScope) : FlowScope from class com.google.javascript.jscomp.TypeInference,SPLIT_CONDITIONAL,0,0,19,19,3,8,1,1,0,0,25,25,3,2,1,1,0,0
Closure/148,Rename Method	private findLastLine() : int renamed to private prepMappings() : int in class com.google.javascript.jscomp.SourceMap,RENAME_METHOD,0,0,12,12,0,0,1,1,0,0,12,12,0,0,1,1,0,0
Closure/148,Rename Variable	mapping : Mapping to m : Mapping in method private prepMappings() : int from class com.google.javascript.jscomp.SourceMap,RENAME_VARIABLE,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0
Closure/148,Rename Variable	mapping : Mapping to m : Mapping in method package appendMappings(out Appendable) : void from class com.google.javascript.jscomp.SourceMap.MappingWriter,RENAME_VARIABLE,0,0,0,0,0,6,0,0,0,0,3,3,2,3,0,0,0,0
Closure/152,Extract Variable	maybeTypeOfThis : JSType in method package resolveInternal(t ErrorReporter  scope StaticScope<JSType>) : JSType from class com.google.javascript.rhino.jstype.FunctionType,EXTRACT_VARIABLE,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
Closure/155,Add Parameter	maybeModifiedArguments : boolean in method private inlineNonConstants(v Var  referenceInfo ReferenceCollection  maybeModifiedArguments boolean) : void from class com.google.javascript.jscomp.InlineVariables.InliningBehavior,ADD_PARAMETER,0,0,52,52,0,2,1,1,0,0,54,54,0,0,1,1,0,0
Closure/156,Add Parameter	canCollapseChildNames : boolean in method private updateObjLitOrFunctionDeclaration(n Name  alias String  canCollapseChildNames boolean) : void from class com.google.javascript.jscomp.CollapseProperties,ADD_PARAMETER,0,0,20,20,0,2,1,1,0,0,22,22,0,0,1,1,0,0
Closure/156,Add Parameter	canCollapseChildNames : boolean in method private updateObjLitOrFunctionDeclarationAtAssignNode(n Name  alias String  canCollapseChildNames boolean) : void from class com.google.javascript.jscomp.CollapseProperties,ADD_PARAMETER,0,0,40,40,1,3,1,1,0,0,43,43,0,0,1,1,0,0
Closure/156,Add Parameter	canCollapseChildNames : boolean in method private updateObjLitOrFunctionDeclarationAtVarNode(n Name  canCollapseChildNames boolean) : void from class com.google.javascript.jscomp.CollapseProperties,ADD_PARAMETER,0,0,26,26,0,1,1,1,0,0,27,27,0,0,1,1,0,0
Closure/156,Add Parameter	canCollapseChildNames : boolean in method private updateFunctionDeclarationAtFunctionNode(n Name  canCollapseChildNames boolean) : void from class com.google.javascript.jscomp.CollapseProperties,ADD_PARAMETER,0,0,7,7,0,1,1,1,0,0,8,8,0,0,1,1,0,0
Closure/157,Extract Variable	key : String in method package add(n Node  context Context) : void from class com.google.javascript.jscomp.CodeGenerator,EXTRACT_VARIABLE,0,0,8,8,0,5,0,0,0,0,13,13,0,0,0,0,0,0
Closure/158,Rename Method	package setWarningLevels(options CompilerOptions  diagnosticGroups List<String>  level CheckLevel) : void renamed to package setWarningLevel(options CompilerOptions  name String  level CheckLevel) : void in class com.google.javascript.jscomp.DiagnosticGroups,RENAME_METHOD,0,0,6,6,0,3,1,1,0,0,9,9,0,0,1,1,0,0
Closure/158,Parameterize Variable	name : String to name : String in method package setWarningLevel(options CompilerOptions  name String  level CheckLevel) : void from class com.google.javascript.jscomp.DiagnosticGroups,PARAMETERIZE_VARIABLE,0,0,2,2,0,1,0,0,0,0,3,3,0,0,0,0,0,0
Closure/158,Remove Parameter	diagnosticGroups : List<String> in method package setWarningLevels(options CompilerOptions  diagnosticGroups List<String>  level CheckLevel) : void from class com.google.javascript.jscomp.DiagnosticGroups,REMOVE_PARAMETER,0,0,6,6,0,3,1,1,0,0,9,9,0,0,1,1,0,0
Closure/159,Inline Variable	child : Node in method private findCalledFunctions(node Node  changed Set<String>) : void from class com.google.javascript.jscomp.InlineFunctions,INLINE_VARIABLE,0,0,2,2,4,4,0,0,0,0,6,6,0,0,0,0,0,0
Closure/16,Add Parameter	aliasDefinition : Node in method package AliasedTypeNode(typeReference Node  aliasDefinition Node  aliasName String) from class com.google.javascript.jscomp.ScopedAliases.AliasedTypeNode,ADD_PARAMETER,0,0,4,4,0,2,1,1,0,0,6,6,0,0,1,1,0,0
Closure/160,Extract Variable	composedGuards : ComposeWarningsGuard in method public initOptions(options CompilerOptions) : void from class com.google.javascript.jscomp.Compiler,EXTRACT_VARIABLE,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
Closure/165,Extract Method	package RecordType(registry JSTypeRegistry  properties Map<String RecordProperty>  declared boolean) extracted from package RecordType(registry JSTypeRegistry  properties Map<String RecordProperty>) in class com.google.javascript.rhino.jstype.RecordType,EXTRACT_OPERATION,0,0,2,2,0,12,1,1,0,0,14,14,0,0,1,1,0,0
Closure/167,Inline Variable	restrictedType : JSType in method private caseNameOrGetProp(name Node  blindScope FlowScope  outcome boolean) : FlowScope from class com.google.javascript.jscomp.type.SemanticReverseAbstractInterpreter,INLINE_VARIABLE,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Closure/167,Add Parameter	originalLeftType : JSType in method private maybeRestrictTwoNames(blindScope FlowScope  left Node  originalLeftType JSType  restrictedLeftType JSType  right Node  originalRightType JSType  restrictedRightType JSType) : FlowScope from class com.google.javascript.jscomp.type.SemanticReverseAbstractInterpreter,ADD_PARAMETER,0,0,16,16,0,6,1,1,0,0,22,22,0,0,1,1,0,0
Closure/167,Remove Parameter	leftIsRefineable : boolean in method private maybeRestrictTwoNames(blindScope FlowScope  left Node  leftIsRefineable boolean  restrictedLeftType JSType  right Node  rightIsRefineable boolean  restrictedRightType JSType) : FlowScope from class com.google.javascript.jscomp.type.SemanticReverseAbstractInterpreter,REMOVE_PARAMETER,0,0,16,16,0,6,1,1,0,0,22,22,0,0,1,1,0,0
Closure/169,Change Parameter Type	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method package checkEquivalenceHelper(that JSType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.JSType,CHANGE_PARAMETER_TYPE,0,0,20,20,3,7,0,0,0,0,27,27,0,0,0,0,0,0
Closure/169,Rename Parameter	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method package checkEquivalenceHelper(that JSType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.JSType,RENAME_PARAMETER,0,0,20,20,3,7,0,0,0,0,27,27,0,0,0,0,0,0
Closure/169,Change Parameter Type	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method package checkRecordEquivalenceHelper(otherRecord RecordType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.RecordType,CHANGE_PARAMETER_TYPE,0,0,4,4,0,2,0,0,0,0,6,6,0,0,0,0,0,0
Closure/169,Rename Parameter	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method package checkRecordEquivalenceHelper(otherRecord RecordType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.RecordType,RENAME_PARAMETER,0,0,4,4,0,2,0,0,0,0,6,6,0,0,0,0,0,0
Closure/169,Change Parameter Type	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method package checkUnionEquivalenceHelper(that UnionType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.UnionType,CHANGE_PARAMETER_TYPE,0,0,7,7,0,2,0,0,0,0,9,9,0,0,0,0,0,0
Closure/169,Rename Parameter	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method package checkUnionEquivalenceHelper(that UnionType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.UnionType,RENAME_PARAMETER,0,0,7,7,0,2,0,0,0,0,9,9,0,0,0,0,0,0
Closure/169,Change Parameter Type	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method private hasAlternate(type JSType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.UnionType,CHANGE_PARAMETER_TYPE,0,0,4,4,0,2,0,0,0,0,6,6,0,0,0,0,0,0
Closure/169,Rename Parameter	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method private hasAlternate(type JSType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.UnionType,RENAME_PARAMETER,0,0,4,4,0,2,0,0,0,0,6,6,0,0,0,0,0,0
Closure/169,Change Parameter Type	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method package checkFunctionEquivalenceHelper(that FunctionType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.FunctionType,CHANGE_PARAMETER_TYPE,0,0,3,3,0,2,0,0,0,0,5,5,0,0,0,0,0,0
Closure/169,Rename Parameter	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method package checkFunctionEquivalenceHelper(that FunctionType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.FunctionType,RENAME_PARAMETER,0,0,3,3,0,2,0,0,0,0,5,5,0,0,0,0,0,0
Closure/169,Change Parameter Type	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method package hasEqualParameters(that ArrowType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.ArrowType,CHANGE_PARAMETER_TYPE,0,0,4,4,0,2,0,0,0,0,6,6,0,0,0,0,0,0
Closure/169,Rename Parameter	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method package hasEqualParameters(that ArrowType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.ArrowType,RENAME_PARAMETER,0,0,4,4,0,2,0,0,0,0,6,6,0,0,0,0,0,0
Closure/169,Change Parameter Type	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method package checkArrowEquivalenceHelper(that ArrowType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.ArrowType,CHANGE_PARAMETER_TYPE,0,0,6,6,0,2,0,0,0,0,8,8,0,0,0,0,0,0
Closure/169,Rename Parameter	tolerateUnknowns : boolean to eqMethod : EquivalenceMethod in method package checkArrowEquivalenceHelper(that ArrowType  eqMethod EquivalenceMethod) : boolean from class com.google.javascript.rhino.jstype.ArrowType,RENAME_PARAMETER,0,0,6,6,0,2,0,0,0,0,8,8,0,0,0,0,0,0
Closure/170,Split Conditional	if(n.isName() && n.getString().equals(varName) && !(parent.isAssign() && (parent.getFirstChild() == n))) to [if(n.isName() && n.getString().equals(varName))  if(parent.isAssign() && (parent.getFirstChild() == n) && isAssignChain(parent cfgNode))] in method public visit(t NodeTraversal  n Node  parent Node) : void from class com.google.javascript.jscomp.FlowSensitiveInlineVariables.Candidate.getNumUseInUseCfgNode.gatherCb.new AbstractCfgNodeTraversalCallback,SPLIT_CONDITIONAL,0,0,3,3,0,9,0,0,0,1,11,11,1,1,1,1,0,0
Closure/175,Add Parameter	namesToAlias : Set<String> in method private canInlineReferenceDirectly(callNode Node  fnNode Node  namesToAlias Set<String>) : CanInlineResult from class com.google.javascript.jscomp.FunctionInjector,ADD_PARAMETER,0,0,19,19,8,5,1,1,0,0,24,24,1,0,1,1,0,0
Closure/3,Add Parameter	scope : Scope in method private canInline(scope Scope) : boolean from class com.google.javascript.jscomp.FlowSensitiveInlineVariables.Candidate,ADD_PARAMETER,7,1,71,64,0,0,3,2,0,0,71,64,0,0,3,2,0,0
Closure/54,Extract Variable	oldPrototype : PrototypeObjectType in method public setPrototype(prototype PrototypeObjectType) : boolean from class com.google.javascript.rhino.jstype.FunctionType,EXTRACT_VARIABLE,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0
Closure/64,Add Parameter	firstOutput : boolean in method private toSource(n Node  sourceMap SourceMap  firstOutput boolean) : String from class com.google.javascript.jscomp.Compiler,ADD_PARAMETER,0,0,14,14,0,3,1,1,0,0,17,17,0,0,1,1,0,0
Closure/7,Split Conditional	return resultEqualsValue && ctorType.isSubtype(type) ? ctorType : null; to [return type.isSubtype(ctorType) ? null : type;  if(resultEqualsValue)] in method public caseObjectType(type ObjectType) : JSType from class com.google.javascript.jscomp.type.ChainableReverseAbstractInterpreter.RestrictByOneTypeOfResultVisitor,SPLIT_CONDITIONAL,0,0,12,12,0,7,1,1,0,0,19,19,0,0,1,1,0,0
Closure/96,Split Conditional	while(arguments.hasNext() && parameters.hasNext()) to [while(arguments.hasNext() && (parameters.hasNext() || parameter != null && parameter.isVarArgs()))  if(parameters.hasNext())] in method private visitParameterList(t NodeTraversal  call Node  functionType FunctionType) : void from class com.google.javascript.jscomp.TypeCheck,SPLIT_CONDITIONAL,0,0,23,23,0,4,1,1,0,0,27,27,0,0,1,1,0,0
Closure/97,Extract Variable	lvalLong : long in method private tryFoldShift(n Node  left Node  right Node) : Node from class com.google.javascript.jscomp.PeepholeFoldConstants,EXTRACT_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
Codec/14,Change Variable Type	phonemes : Set<Rule.Phoneme> to phonemes : Map<Rule.Phoneme Rule.Phoneme> in method private applyFinalRules(phonemeBuilder PhonemeBuilder  finalRules Map<String List<Rule>>) : PhonemeBuilder from class org.apache.commons.codec.language.bm.PhoneticEngine,CHANGE_VARIABLE_TYPE,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Codec/6,Extract Variable	readLen : int in method public read(b byte[]  offset int  len int) : int from class org.apache.commons.codec.binary.Base64InputStream,EXTRACT_VARIABLE,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
Collections/25,Extract Variable	comp : Comparator<E> in method public collatedIterator(comparator Comparator<? super E>  iterator1 Iterator<? extends E>  iterator2 Iterator<? extends E>) : Iterator<E> from class org.apache.commons.collections4.IteratorUtils,EXTRACT_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
Collections/25,Extract Variable	comp : Comparator<E> in method public collatedIterator(comparator Comparator<? super E>  iterators Iterator<? extends E>...) : Iterator<E> from class org.apache.commons.collections4.IteratorUtils,EXTRACT_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
Collections/25,Extract Variable	comp : Comparator<E> in method public collatedIterator(comparator Comparator<? super E>  iterators Collection<Iterator<? extends E>>) : Iterator<E> from class org.apache.commons.collections4.IteratorUtils,EXTRACT_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
Collections/26,Change Method Access Modifier	private to protected in method protected readResolve() : Object from class org.apache.commons.collections4.keyvalue.MultiKey,CHANGE_OPERATION_ACCESS_MODIFIER,0,0,5,5,0,1,1,1,0,0,6,6,0,0,1,1,0,0
Compress/10,Extract Variable	origMap : Map<ZipArchiveEntry OffsetEntry> in method private resolveLocalFileHeaderData(entriesWithoutUTF8Flag Map<ZipArchiveEntry NameAndComment>) : void from class org.apache.commons.compress.archivers.zip.ZipFile,EXTRACT_VARIABLE,0,0,31,31,2,2,0,0,0,0,33,33,0,0,0,0,0,0
Compress/43,Add Parameter	phased : boolean in method private usesDataDescriptor(zipMethod int  phased boolean) : boolean from class org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream,ADD_PARAMETER,0,0,6,6,0,1,1,1,0,0,7,7,0,0,1,1,0,0
Compress/5,Split Conditional	if(read == 0 && inf.finished()) to [if(inf.finished())  if(read == 0)] in method public read(buffer byte[]  start int  length int) : int from class org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,SPLIT_CONDITIONAL,0,0,53,53,1,6,1,1,0,0,59,59,0,0,1,1,0,0
Compress/7,Extract Variable	b : byte in method public parseName(buffer byte[]  offset int  length int) : String from class org.apache.commons.compress.archivers.tar.TarUtils,EXTRACT_VARIABLE,0,0,3,3,0,1,0,0,0,0,4,4,0,0,0,0,0,0
Gson/4,Remove Parameter	root : boolean in method private beforeValue(root boolean) : void from class com.google.gson.stream.JsonWriter,REMOVE_PARAMETER,0,0,26,26,0,2,1,1,0,0,28,28,0,0,1,1,0,0
JacksonDatabind/10,Change Parameter Type	serializer : MapSerializer to serializer : JsonSerializer<?> in method public AnyGetterWriter(property BeanProperty  accessor AnnotatedMember  serializer JsonSerializer<?>) from class com.fasterxml.jackson.databind.ser.AnyGetterWriter,CHANGE_PARAMETER_TYPE,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
JacksonDatabind/10,Change Variable Type	anySer : MapSerializer to anySer : JsonSerializer<?> in method protected constructBeanSerializer(prov SerializerProvider  beanDesc BeanDescription) : JsonSerializer<Object> from class com.fasterxml.jackson.databind.ser.BeanSerializerFactory,CHANGE_VARIABLE_TYPE,0,0,2,2,1,1,0,0,0,0,2,2,1,1,0,0,0,0
JacksonDatabind/100,Inline Variable	data : byte[] in method public getBinaryValue(b64variant Base64Variant) : byte[] from class com.fasterxml.jackson.databind.node.TreeTraversingParser,INLINE_VARIABLE,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
JacksonDatabind/111,Extract Variable	nvp : NullValueProvider in method public withValueDeserializer(deser JsonDeserializer<?>) : SettableBeanProperty from class com.fasterxml.jackson.databind.deser.impl.ObjectIdValueProperty,EXTRACT_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
JacksonDatabind/111,Extract Variable	nvp : NullValueProvider in method public withValueDeserializer(deser JsonDeserializer<?>) : SettableBeanProperty from class com.fasterxml.jackson.databind.deser.impl.FieldProperty,EXTRACT_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
JacksonDatabind/111,Extract Variable	nvp : NullValueProvider in method public withValueDeserializer(deser JsonDeserializer<?>) : SettableBeanProperty from class com.fasterxml.jackson.databind.deser.CreatorProperty,EXTRACT_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
JacksonDatabind/111,Extract Variable	nvp : NullValueProvider in method public withValueDeserializer(deser JsonDeserializer<?>) : SettableBeanProperty from class com.fasterxml.jackson.databind.deser.impl.ObjectIdReferenceProperty,EXTRACT_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
JacksonDatabind/111,Extract Variable	nvp : NullValueProvider in method public withValueDeserializer(deser JsonDeserializer<?>) : SettableBeanProperty from class com.fasterxml.jackson.databind.deser.impl.SetterlessProperty,EXTRACT_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
JacksonDatabind/111,Extract Variable	nvp : NullValueProvider in method public withValueDeserializer(deser JsonDeserializer<?>) : SettableBeanProperty from class com.fasterxml.jackson.databind.deser.impl.MethodProperty,EXTRACT_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
JacksonDatabind/15,Extract Variable	ser : JsonSerializer<Object> in method public serialize(value Object  gen JsonGenerator  provider SerializerProvider) : void from class com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer,EXTRACT_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
JacksonDatabind/15,Extract Variable	ser : JsonSerializer<Object> in method public serializeWithType(value Object  gen JsonGenerator  provider SerializerProvider  typeSer TypeSerializer) : void from class com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer,EXTRACT_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
JacksonDatabind/20,Add Method Annotation	@JsonIgnore in method public setAll(properties Map<String ? extends JsonNode>) : JsonNode from class com.fasterxml.jackson.databind.node.ObjectNode,ADD_METHOD_ANNOTATION,0,0,11,11,0,2,1,1,0,0,13,13,0,0,1,1,0,0
JacksonDatabind/22,Add Parameter	prov : SerializerProvider in method protected buildCollectionSerializer(prov SerializerProvider  type CollectionType  beanDesc BeanDescription  staticTyping boolean  elementTypeSerializer TypeSerializer  elementValueSerializer JsonSerializer<Object>) : JsonSerializer<?> from class com.fasterxml.jackson.databind.ser.BasicSerializerFactory,ADD_PARAMETER,0,0,34,34,15,24,1,1,0,0,58,58,0,0,1,1,0,0
JacksonDatabind/22,Add Parameter	prov : SerializerProvider in method protected buildMapSerializer(prov SerializerProvider  type MapType  beanDesc BeanDescription  staticTyping boolean  keySerializer JsonSerializer<Object>  elementTypeSerializer TypeSerializer  elementValueSerializer JsonSerializer<Object>) : JsonSerializer<?> from class com.fasterxml.jackson.databind.ser.BasicSerializerFactory,ADD_PARAMETER,0,0,23,23,3,13,1,1,0,0,36,36,0,0,1,1,0,0
JacksonDatabind/22,Add Parameter	prov : SerializerProvider in method protected buildArraySerializer(prov SerializerProvider  type ArrayType  beanDesc BeanDescription  staticTyping boolean  elementTypeSerializer TypeSerializer  elementValueSerializer JsonSerializer<Object>) : JsonSerializer<?> from class com.fasterxml.jackson.databind.ser.BasicSerializerFactory,ADD_PARAMETER,0,0,29,29,0,9,1,1,0,0,38,38,0,0,1,1,0,0
JacksonDatabind/24,Inline Variable	tz : TimeZone in method public withDateFormat(df DateFormat) : BaseSettings from class com.fasterxml.jackson.databind.cfg.BaseSettings,INLINE_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
JacksonDatabind/35,Extract Variable	t : JsonToken in method private _deserialize(p JsonParser  ctxt DeserializationContext) : Object from class com.fasterxml.jackson.databind.jsontype.impl.AsWrapperTypeDeserializer,EXTRACT_VARIABLE,0,0,3,3,1,2,0,0,0,0,2,2,3,3,0,0,0,0
JacksonDatabind/38,Extract Variable	b : TypeBindings in method public construct(cls Class<?>) : SimpleType from class com.fasterxml.jackson.databind.type.SimpleType,EXTRACT_VARIABLE,0,0,2,2,0,1,0,0,0,0,3,3,0,0,0,0,0,0
JacksonDatabind/53,Extract Method	private _bindingsForSubtype(baseType JavaType  typeParamCount int  subclass Class<?>) : TypeBindings extracted from public constructSpecializedType(baseType JavaType  subclass Class<?>) : JavaType in class com.fasterxml.jackson.databind.type.TypeFactory,EXTRACT_OPERATION,0,0,62,62,0,7,1,1,0,0,67,67,0,2,1,1,0,0
JacksonDatabind/53,Extract Variable	baseCount : int in method private _bindingsForSubtype(baseType JavaType  typeParamCount int  subclass Class<?>) : TypeBindings from class com.fasterxml.jackson.databind.type.TypeFactory,EXTRACT_VARIABLE,0,0,8,8,0,1,0,0,0,0,9,9,0,0,0,0,0,0
JacksonDatabind/53,Extract Variable	key : Object in method protected _fromClass(context ClassStack  rawType Class<?>  bindings TypeBindings) : JavaType from class com.fasterxml.jackson.databind.type.TypeFactory,EXTRACT_VARIABLE,0,0,2,2,2,2,0,0,0,0,4,4,0,0,0,0,0,0
JacksonDatabind/60,Extract Variable	rr : TypeSerializerRerouter in method public serializeWithType(bean Object  gen JsonGenerator  provider SerializerProvider  typeSer0 TypeSerializer) : void from class com.fasterxml.jackson.databind.ser.std.JsonValueSerializer,EXTRACT_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
JacksonDatabind/66,Extract Variable	tb : TokenBuffer in method public deserializeKey(key String  ctxt DeserializationContext) : Object from class com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer.DelegatingKD,EXTRACT_VARIABLE,0,0,1,1,0,1,0,0,0,0,2,2,2,0,0,0,0,0
JacksonDatabind/69,Change Return Type	void to boolean in method protected verifyNonDup(newOne AnnotatedWithParams  typeIndex int  explicit boolean) : boolean from class com.fasterxml.jackson.databind.deser.impl.CreatorCollector,CHANGE_RETURN_TYPE,0,0,28,28,0,7,1,1,0,0,35,35,0,0,1,1,0,0
JacksonDatabind/73,Change Return Type	void to JsonProperty.Access in method public removeNonVisible(inferMutators boolean) : JsonProperty.Access from class com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,CHANGE_RETURN_TYPE,0,0,31,31,0,1,1,1,0,0,32,32,0,0,1,1,0,0
