"ParentTypesPair","First","Second","URL","FileName"
"Assignment:MethodInvocation","SimpleName: error [19738,19743]","SimpleName: probeException [20737,20751]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"PostfixExpression:PrefixExpression","SimpleName: i [18110,18111]","SimpleName: attempts [18672,18680]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:VariableDeclarationFragment","SimpleName: addAction [10145,10154]","SimpleName: replyAction [10216,10227]","https://github.com/WhisperSystems/Signal-Android/commit/f0b2cc559026871c1b4d8e008666afb590553004","src/org/thoughtcrime/securesms/notifications/MessageNotifier.java"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: getStatus [2031,2040]","SimpleName: status [1653,1659]","https://github.com/abarisain/dmix/commit/885771d57c97bd2dd48951e8aeaaa87ceb87532b","MPDroid/src/main/java/com/namelessdev/mpdroid/widgets/WidgetHelperService.java"
"METHOD_INVOCATION_RECEIVER:SimpleType","SimpleName: HepProgramBuilder [35897,35914]","SimpleName: mdProvider [35940,35950]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"METHOD_INVOCATION_ARGUMENTS:SimpleType","SimpleName: HepPlanner [38722,38732]","SimpleName: calciteOptimizedPlan [37408,37428]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: hepPgmBldr [37276,37286]","SimpleName: hepPlan [36569,36576]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"Assignment:MethodInvocation","SimpleName: hepPlanner [38705,38715]","SimpleName: hepPlan [37400,37407]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: addRuleCollection [37287,37304]","SimpleName: calciteOptimizedPlan [36577,36597]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"MethodDeclaration:SingleVariableDeclaration","SimpleName: dumpEnvironent [10675,10689]","SimpleName: conf [11702,11706]","https://github.com/apache/hive/commit/f664789737d516ac664462732664121acc111a1e","hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/AppConfig.java"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: fileSystem [26182,26192]","SimpleName: getPath [26018,26025]","https://github.com/apache/pig/commit/92dce401344a28ff966ad4cf3dd969a676852315","src/org/apache/pig/impl/util/Utils.java"
"METHOD_INVOCATION_RECEIVER:ReturnStatement","SimpleName: p [26237,26238]","SimpleName: f [26123,26124]","https://github.com/apache/pig/commit/92dce401344a28ff966ad4cf3dd969a676852315","src/org/apache/pig/impl/util/Utils.java"
"CastExpression:MethodInvocation","SimpleName: indexOf [2129,2136]","SimpleName: src [2098,2101]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9","src/org/jgroups/auth/FixedMembershipToken.java"
"InfixExpression:MethodInvocation","SimpleName: hasPort [2346,2353]","SimpleName: sender [2338,2344]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9","src/org/jgroups/auth/FixedMembershipToken.java"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: sourceAddressWithPort [2044,2065]","SimpleName: isInMembersList [2071,2086]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9","src/org/jgroups/auth/FixedMembershipToken.java"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: sourceAddressWithoutPort [2527,2551]","SimpleName: getIpAddress [2705,2717]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9","src/org/jgroups/auth/FixedMembershipToken.java"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: equals [2396,2402]","SimpleName: sender [2452,2458]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9","src/org/jgroups/auth/FixedMembershipToken.java"
"MethodInvocation:VariableDeclarationFragment","SimpleName: add [3207,3210]","SimpleName: tmp [3215,3218]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9","src/org/jgroups/auth/FixedMembershipToken.java"
"METHOD_INVOCATION_RECEIVER:SimpleType","SimpleName: sourceAddressWithPort [2107,2128]","SimpleName: IpAddress [2088,2097]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9","src/org/jgroups/auth/FixedMembershipToken.java"
"EnhancedForStatement:METHOD_INVOCATION_ARGUMENTS","SimpleName: member [2354,2360]","SimpleName: memberList [2417,2427]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9","src/org/jgroups/auth/FixedMembershipToken.java"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: member [2389,2395]","SimpleName: match [2446,2451]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9","src/org/jgroups/auth/FixedMembershipToken.java"
"Assignment:METHOD_INVOCATION_ARGUMENTS","SimpleName: opt [5869,5872]","SimpleName: oa [6161,6163]","https://github.com/deeplearning4j/deeplearning4j/commit/c50064efb325b0c94cc62788b4c8935b7c39ac40","deeplearning4j-core/src/test/java/org/deeplearning4j/optimize/solver/TestOptimizers.java"
"MethodInvocation:SimpleType","SimpleName: fail [6273,6277]","SimpleName: UnsupportedOperationException [7318,7347]","https://github.com/deeplearning4j/deeplearning4j/commit/c50064efb325b0c94cc62788b4c8935b7c39ac40","deeplearning4j-core/src/test/java/org/deeplearning4j/optimize/solver/TestOptimizers.java"
"MethodDeclaration:SingleVariableDeclaration","SimpleName: execute [2798,2805]","SimpleName: repoName [3514,3522]","https://github.com/fabric8io/fabric8/commit/9e61a71540da58c3208fd2c7737f793c3f81e5ae","fabric8-maven-plugin/src/main/java/io/fabric8/maven/CreateGogsWebhook.java"
"ConditionalExpression:ReturnStatement","SimpleName: added [38938,38943]","SimpleName: action [39512,39518]","https://github.com/fabric8io/fabric8/commit/e068eb7f484f24dee285d29b8a910d9019592020","fabric8-maven-plugin/src/main/java/io/fabric8/maven/JsonMojo.java"
"Assignment:METHOD_INVOCATION_ARGUMENTS","SimpleName: relativePath [6598,6610]","SimpleName: session [8433,8440]","https://github.com/facebook/buck/commit/7e104c3ed4b80ec8e9b72356396f879d1067cc40","src/com/facebook/buck/maven/Resolver.java"
"ClassInstanceCreation:METHOD_INVOCATION_ARGUMENTS","SimpleName: repos [6575,6580]","SimpleName: repoSys [8424,8431]","https://github.com/facebook/buck/commit/7e104c3ed4b80ec8e9b72356396f879d1067cc40","src/com/facebook/buck/maven/Resolver.java"
"METHOD_INVOCATION_RECEIVER:VariableDeclarationFragment","SimpleName: repoSys [6516,6523]","SimpleName: relativePath [8387,8399]","https://github.com/facebook/buck/commit/7e104c3ed4b80ec8e9b72356396f879d1067cc40","src/com/facebook/buck/maven/Resolver.java"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: getInputs [18052,18061]","SimpleName: toolInputs [16484,16494]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776","src/com/facebook/buck/cxx/CxxSourceRuleFactory.java"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: platformCompilerFlags [19666,19687]","SimpleName: computePlatformCompilerFlags [20030,20058]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776","src/com/facebook/buck/cxx/CxxSourceRuleFactory.java"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: ruleCompilerFlags [19697,19714]","SimpleName: computeRuleCompilerFlags [20081,20105]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776","src/com/facebook/buck/cxx/CxxSourceRuleFactory.java"
"METHOD_INVOCATION_RECEIVER:SimpleType","SimpleName: tool [8789,8793]","SimpleName: Tool [8781,8785]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776","src/com/facebook/buck/cxx/CxxSourceRuleFactory.java"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: dependencies [19370,19382]","SimpleName: computeSourcePreprocessorAndToolDeps [19672,19708]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776","src/com/facebook/buck/cxx/CxxSourceRuleFactory.java"
"CastExpression:MethodInvocation","SimpleName: getInputs [8794,8803]","SimpleName: tool [8787,8791]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776","src/com/facebook/buck/cxx/CxxSourceRuleFactory.java"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: deferredElementsBuilder [6627,6650]","SimpleName: deferredElements [6002,6018]","https://github.com/google/auto/commit/8fc60d81fe0e46e7e5c96e71d4a93fcadc6bde4f","common/src/main/java/com/google/auto/common/BasicAnnotationProcessor.java"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: Maps [7715,7719]","SimpleName: insert [9615,9621]","https://github.com/google/guava/commit/5bab9e837cf273250aa26702204f139fdcfd9e7a","guava/src/com/google/common/collect/HashBiMap.java"
"MethodInvocation:SimpleType","SimpleName: checkForConcurrentModification [10919,10949]","SimpleName: ConcurrentModificationException [12735,12766]","https://github.com/google/guava/commit/5bab9e837cf273250aa26702204f139fdcfd9e7a","guava/src/com/google/common/collect/HashBiMap.java"
"ArrayAccess:VariableDeclarationFragment","SimpleName: oldKToV [9106,9113]","SimpleName: firstInKeyInsertionOrder [11149,11173]","https://github.com/google/guava/commit/5bab9e837cf273250aa26702204f139fdcfd9e7a","guava/src/com/google/common/collect/HashBiMap.java"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: values [3750,3756]","SimpleName: assertThat [23462,23472]","https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536","core/src/test/java/com/google/common/truth/IterableTest.java"
"METHOD_INVOCATION_ARGUMENTS:MethodDeclaration","SimpleName: getDeployment [5660,5673]","SimpleName: deploymentId [6199,6211]","https://github.com/gradle/gradle/commit/3a7ccf5a252077332b9505acb22f190745f726f7","subprojects/platform-play/src/main/java/org/gradle/play/tasks/PlayRun.java"
"Assignment:ClassInstanceCreation","SimpleName: deploymentHandle [5592,5608]","SimpleName: deploymentId [6144,6156]","https://github.com/gradle/gradle/commit/3a7ccf5a252077332b9505acb22f190745f726f7","subprojects/platform-play/src/main/java/org/gradle/play/tasks/PlayRun.java"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: attributeConverterManager [5442,5467]","SimpleName: categorizeAnnotatedClass [4974,4998]","https://github.com/hibernate/hibernate-orm/commit/2b89553db5081fe4e55b7b34d636d0ea2acf71c5","hibernate-core/src/main/java/org/hibernate/boot/model/source/internal/annotations/AnnotationMetadataSourceProcessorImpl.java"
"MethodInvocation:VariableDeclarationFragment","SimpleName: setLayoutParams [13304,13319]","SimpleName: layoutParams [13709,13721]","https://github.com/iNPUTmice/Conversations/commit/e6cb12dfe414497b4317820497985c110cb81864","src/main/java/eu/siacs/conversations/ui/adapter/MessageAdapter.java"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: Date [24904,24908]","SimpleName: millis [23659,23665]","https://github.com/jOOQ/jOOQ/commit/58a4e74d28073e7c6f15d1f225ac1c2fd9aa4357","jOOQ/src/main/java/org/jooq/tools/Convert.java"
"ExpressionMethodReference:METHOD_INVOCATION_ARGUMENTS","SimpleName: assertNonStatic [7780,7795]","SimpleName: registry [7646,7654]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f","junit5-engine/src/main/java/org/junit/gen5/engine/junit5/descriptor/ClassTestDescriptor.java"
"ExpressionMethodReference:METHOD_INVOCATION_ARGUMENTS","SimpleName: assertNonStatic [7518,7533]","SimpleName: registry [7461,7469]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f","junit5-engine/src/main/java/org/junit/gen5/engine/junit5/descriptor/ClassTestDescriptor.java"
"FieldAccess:SimpleType","SimpleName: AfterEachMethodAdapter [7741,7763]","SimpleName: afterEachMethods [7628,7644]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f","junit5-engine/src/main/java/org/junit/gen5/engine/junit5/descriptor/ClassTestDescriptor.java"
"FieldAccess:SimpleType","SimpleName: BeforeEachMethodAdapter [7478,7501]","SimpleName: beforeEachMethods [7442,7459]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f","junit5-engine/src/main/java/org/junit/gen5/engine/junit5/descriptor/ClassTestDescriptor.java"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: getRootCauseMessage [148427,148446]","SimpleName: message [147987,147994]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d","k9mail/src/main/java/com/fsck/k9/controller/MessagingController.java"
"METHOD_INVOCATION_ARGUMENTS:METHOD_INVOCATION_RECEIVER","SimpleName: localFolder [148404,148415]","SimpleName: localStore [147962,147972]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d","k9mail/src/main/java/com/fsck/k9/controller/MessagingController.java"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: getName [148416,148423]","SimpleName: localFolder [147974,147985]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d","k9mail/src/main/java/com/fsck/k9/controller/MessagingController.java"
"IfStatement:METHOD_INVOCATION_ARGUMENTS","SimpleName: lastFailure [149221,149232]","SimpleName: wasPermanentFailure [148886,148905]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d","k9mail/src/main/java/com/fsck/k9/controller/MessagingController.java"
"MethodInvocation:VariableDeclarationFragment","SimpleName: moveMessages [147825,147837]","SimpleName: draftsFolder [150509,150521]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d","k9mail/src/main/java/com/fsck/k9/controller/MessagingController.java"
"METHOD_INVOCATION_RECEIVER:SingleVariableDeclaration","SimpleName: l [148318,148319]","SimpleName: e [147886,147887]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d","k9mail/src/main/java/com/fsck/k9/controller/MessagingController.java"
"Assignment:MethodInvocation","SimpleName: e [148227,148228]","SimpleName: lastFailure [147823,147834]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d","k9mail/src/main/java/com/fsck/k9/controller/MessagingController.java"
"Assignment:SimpleType","SimpleName: MessagingListener [148300,148317]","SimpleName: wasPermanentFailure [147864,147883]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d","k9mail/src/main/java/com/fsck/k9/controller/MessagingController.java"
