"ParentTypesPair","First","Second","URL","FileName"
"MethodInvocation:MethodInvocation","SimpleName: processed [5712,5721]","SimpleName: getSourceRoots [5511,5525]","https://github.com/JetBrains/intellij-community/commit/04397f41107bd6de41b31d45a4e8e2ed65628bbe","java/java-impl/src/com/intellij/testIntegration/createTest/CreateTestAction.java"
"Assignment:MethodInvocation","SimpleName: myScopeExpanded [54052,54067]","SimpleName: lowerCased [53854,53864]","https://github.com/JetBrains/intellij-community/commit/619a6012da868d0d42d9628460f2264effe9bdba","platform/lang-impl/src/com/intellij/ide/util/gotoByName/ChooseByNameBase.java"
"MethodInvocation:TypeDeclaration","SimpleName: IDE [12686,12689]","SimpleName: IdeScriptBindings [8094,8111]","https://github.com/JetBrains/intellij-community/commit/6b90205e9f7bbd1570f600d3812fd3efa1a0597e","platform/lang-impl/src/com/intellij/execution/console/RunIdeConsoleAction.java"
"FieldAccess:SimpleType","SimpleName: courses [5543,5550]","SimpleName: CourseInfo [6136,6146]","https://github.com/JetBrains/intellij-community/commit/7ed3f273ab0caf0337c22f0b721d51829bb0c877","python/educational/src/com/jetbrains/edu/stepic/EduStepicConnector.java"
"MethodInvocation:MethodInvocation","SimpleName: writeContentToFile [38449,38467]","SimpleName: virtualFile [38448,38459]","https://github.com/JetBrains/intellij-community/commit/8d7a26edd1fedb9505b4f2b4fe57b2d2958b4dd9","platform/vcs-impl/src/com/intellij/openapi/vcs/history/FileHistoryPanelImpl.java"
"ArrayInitializer:MethodInvocation","SimpleName: getVirtualFile [33528,33542]","SimpleName: virtualFile [33573,33584]","https://github.com/JetBrains/intellij-community/commit/8d7a26edd1fedb9505b4f2b4fe57b2d2958b4dd9","platform/vcs-impl/src/com/intellij/openapi/vcs/history/FileHistoryPanelImpl.java"
"ConditionalExpression:MethodInvocation","SimpleName: getVirtualFile [42778,42792]","SimpleName: virtualFile [42561,42572]","https://github.com/JetBrains/intellij-community/commit/8d7a26edd1fedb9505b4f2b4fe57b2d2958b4dd9","platform/vcs-impl/src/com/intellij/openapi/vcs/history/FileHistoryPanelImpl.java"
"MethodInvocation:MethodInvocation","SimpleName: getVirtualFile [42733,42747]","SimpleName: virtualFile [42530,42541]","https://github.com/JetBrains/intellij-community/commit/8d7a26edd1fedb9505b4f2b4fe57b2d2958b4dd9","platform/vcs-impl/src/com/intellij/openapi/vcs/history/FileHistoryPanelImpl.java"
"MethodInvocation:TypeDeclaration","SimpleName: MyLoggerFactory [14734,14749]","SimpleName: LogSetup [2222,2230]","https://github.com/JetBrains/intellij-community/commit/97811cf971f7ccf6a5fc5e90a491db2f58d49da1","jps/jps-builders/src/org/jetbrains/jps/cmdline/BuildMain.java"
"MethodDeclaration:SimpleType","SimpleName: IOException [4318,4329]","SimpleName: clear [4237,4242]","https://github.com/JetBrains/intellij-community/commit/9fbf6b852bd9766060307aff960fb597d55e24d3","platform/util/src/com/intellij/util/io/CachingEnumerator.java"
"MethodInvocation:MethodInvocation","SimpleName: param [16169,16174]","SimpleName: arg [16300,16303]","https://github.com/JetBrains/intellij-community/commit/e1625136ba12907696ef4c6e922ce073293f3a2c","plugins/maven/src/main/java/org/jetbrains/idea/maven/project/MavenProject.java"
"MethodInvocation:MethodInvocation","SimpleName: param [15972,15977]","SimpleName: getChild [16052,16060]","https://github.com/JetBrains/intellij-community/commit/e1625136ba12907696ef4c6e922ce073293f3a2c","plugins/maven/src/main/java/org/jetbrains/idea/maven/project/MavenProject.java"
"MethodInvocation:MethodInvocation","SimpleName: param [16144,16149]","SimpleName: getTextTrim [16248,16259]","https://github.com/JetBrains/intellij-community/commit/e1625136ba12907696ef4c6e922ce073293f3a2c","plugins/maven/src/main/java/org/jetbrains/idea/maven/project/MavenProject.java"
"MethodInvocation:ReturnStatement","SimpleName: res [16822,16825]","SimpleName: compilerArg [17110,17121]","https://github.com/JetBrains/intellij-community/commit/e1625136ba12907696ef4c6e922ce073293f3a2c","plugins/maven/src/main/java/org/jetbrains/idea/maven/project/MavenProject.java"
"Assignment:SimpleType","SimpleName: res [16066,16069]","SimpleName: Element [16121,16128]","https://github.com/JetBrains/intellij-community/commit/e1625136ba12907696ef4c6e922ce073293f3a2c","plugins/maven/src/main/java/org/jetbrains/idea/maven/project/MavenProject.java"
"SingleVariableDeclaration:VariableDeclarationFragment","SimpleName: message [42510,42517]","SimpleName: error [43461,43466]","https://github.com/JetBrains/intellij-plugins/commit/83b3092c1ee11b70489732f9e69b8e01c2a966f0","Dart/src/com/jetbrains/lang/dart/analyzer/DartAnalysisServerService.java"
"InfixExpression:MethodInvocation","SimpleName: previewGen [7926,7936]","SimpleName: ensurePreviewUnloaded [8278,8299]","https://github.com/MovingBlocks/Terasology/commit/8f63cc5c8edb8e740026447bc4827f8e8e6c34b1","engine/src/main/java/org/terasology/rendering/nui/layers/mainMenu/PreviewWorldScreen.java"
"MethodInvocation:SimpleType","SimpleName: StatusChangeEvent [84965,84982]","SimpleName: fireEvent [84876,84885]","https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817","eureka-client/src/main/java/com/netflix/discovery/DiscoveryClient.java"
"MethodInvocation:MethodInvocation","SimpleName: stop [2413,2417]","SimpleName: threw [2507,2512]","https://github.com/SonarSource/sonarqube/commit/0d9fcaa4415ee996e423a97cfe0d965586ca59a5","sonar-batch/src/main/java/org/sonar/batch/bootstrapper/Batch.java"
"MethodInvocation:MethodInvocation","SimpleName: builder [2287,2294]","SimpleName: createSchema [2069,2081]","https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913","tests/frontend/org/voltdb/TestAdhocCreateDropIndex.java"
"SimpleType:VariableDeclarationFragment","SimpleName: String [1501,1507]","SimpleName: config [1522,1528]","https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913","tests/frontend/org/voltdb/TestAdhocCreateDropIndex.java"
"MethodInvocation:MethodInvocation","SimpleName: addPartitionInfo [6915,6931]","SimpleName: config [6304,6310]","https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913","tests/frontend/org/voltdb/TestAdhocCreateDropIndex.java"
"MethodInvocation:SimpleType","SimpleName: getHost [21459,21466]","SimpleName: OffsetFetchRequest [22863,22881]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:VariableDeclarationFragment","SimpleName: m_currentOffset [24484,24499]","SimpleName: lastOffset [27904,27914]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:MethodInvocation","SimpleName: consumer [28308,28316]","SimpleName: resetLeader [30774,30785]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"InfixExpression:MethodInvocation","SimpleName: m_offsetManager [20195,20210]","SimpleName: offsetManager [20182,20195]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:SingleVariableDeclaration","SimpleName: ex [22208,22210]","SimpleName: getClientTopicOffset [24805,24825]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:SimpleType","SimpleName: toString [21841,21849]","SimpleName: IOException [23874,23885]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:VariableDeclarationFragment","SimpleName: leaderBroker [21446,21458]","SimpleName: rq [22854,22856]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:VariableDeclarationFragment","SimpleName: requestInfo [20415,20426]","SimpleName: pori [21724,21728]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:MethodInvocation","SimpleName: info [21259,21263]","SimpleName: fault [22562,22567]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodDeclaration:VariableDeclarationFragment","SimpleName: oconsumer [21389,21398]","SimpleName: getClientTopicOffset [22755,22775]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:MethodInvocation","SimpleName: put [20519,20522]","SimpleName: topic [24526,24531]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"Assignment:MethodInvocation","SimpleName: m_coordinator [21674,21687]","SimpleName: NotCoordinatorForConsumerCode [23442,23471]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:SimpleType","SimpleName: requestInfo [20507,20518]","SimpleName: Throwable [21882,21891]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"SimpleType:VariableDeclarationFragment","SimpleName: Map [20364,20367]","SimpleName: earlyRq [21627,21634]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:VariableDeclarationFragment","SimpleName: closeConsumer [21574,21587]","SimpleName: rsp [23027,23030]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"ClassInstanceCreation:VariableDeclarationFragment","SimpleName: requestInfo [20677,20688]","SimpleName: attempts [21928,21936]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:MethodInvocation","SimpleName: oconsumer [21588,21597]","SimpleName: fetchOffsets [23187,23199]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"InstanceofExpression:VariableDeclarationFragment","SimpleName: leaderBroker [21147,21159]","SimpleName: e [22385,22386]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"EnhancedForStatement:PostfixExpression","SimpleName: i [18110,18111]","SimpleName: m_brokerList [18721,18733]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:MethodInvocation","SimpleName: errorCode [20908,20917]","SimpleName: response [22115,22123]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:MethodInvocation","SimpleName: set [24500,24503]","SimpleName: lastOffset [27978,27988]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"ClassInstanceCreation:MethodInvocation","SimpleName: m_fetchSize [21519,21530]","SimpleName: LATEST_OFFSET [24587,24600]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:SimpleType","SimpleName: TopicAndPartition [20441,20458]","SimpleName: response [24509,24517]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:SimpleType","SimpleName: TopicAndPartition [20368,20385]","SimpleName: singletonMap [21690,21702]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"ClassInstanceCreation:MethodInvocation","SimpleName: whichTime [20575,20584]","SimpleName: partition [24533,24542]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"ClassInstanceCreation:MethodInvocation","SimpleName: leaderBroker [21470,21482]","SimpleName: m_groupId [22903,22912]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:MethodInvocation","SimpleName: msg [19546,19549]","SimpleName: exceptionFor [20570,20582]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:MethodInvocation","SimpleName: m_leader [28812,28820]","SimpleName: getOffsetCoordinator [30608,30628]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"InfixExpression:MethodInvocation","SimpleName: ex [22236,22238]","SimpleName: ofr [24845,24848]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:MethodInvocation","SimpleName: warn [19535,19539]","SimpleName: ErrorMapping [20557,20569]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:VariableDeclarationFragment","SimpleName: m_offsetManager [20307,20322]","SimpleName: earliest [24498,24506]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:VariableDeclarationFragment","SimpleName: getAndSet [21417,21426]","SimpleName: version [22804,22811]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodInvocation:VariableDeclarationFragment","SimpleName: getAsyncHelper [1640,1654]","SimpleName: status [1527,1533]","https://github.com/abarisain/dmix/commit/885771d57c97bd2dd48951e8aeaaa87ceb87532b","MPDroid/src/main/java/com/namelessdev/mpdroid/widgets/WidgetHelperService.java"
"MethodInvocation:SimpleType","SimpleName: mApp [1635,1639]","SimpleName: MPDStatus [1517,1526]","https://github.com/abarisain/dmix/commit/885771d57c97bd2dd48951e8aeaaa87ceb87532b","MPDroid/src/main/java/com/namelessdev/mpdroid/widgets/WidgetHelperService.java"
"MethodInvocation:MethodInvocation","SimpleName: getJmsKeyFormatStrategy [2361,2384]","SimpleName: message [3103,3110]","https://github.com/apache/camel/commit/ab1d1dd78fe53edb50c4ede447e4ac5a55ee2ac9","components/camel-sjms/src/main/java/org/apache/camel/component/sjms/jms/JmsMessageHelper.java"
"MethodInvocation:SimpleType","SimpleName: SjmsEndpoint [2338,2350]","SimpleName: initialisedKeyFormatStrategy [3129,3157]","https://github.com/apache/camel/commit/ab1d1dd78fe53edb50c4ede447e4ac5a55ee2ac9","components/camel-sjms/src/main/java/org/apache/camel/component/sjms/jms/JmsMessageHelper.java"
"MethodInvocation:SimpleType","SimpleName: HepProgramBuilder [35897,35914]","SimpleName: calciteOptimizedPlan [35911,35931]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"MethodInvocation:MethodInvocation","SimpleName: ImmutableList [37305,37318]","SimpleName: hepPlan [36569,36576]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"MethodInvocation:MethodInvocation","SimpleName: hepPgmBldr [35963,35973]","SimpleName: hepPlan [36181,36188]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"Assignment:MethodInvocation","SimpleName: hepPgmBldr [35880,35890]","SimpleName: hepPlan [35903,35910]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"MethodInvocation:MethodInvocation","SimpleName: addRuleInstance [35974,35989]","SimpleName: mdProvider [36218,36228]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"Assignment:MethodInvocation","SimpleName: hepPgmBldr [38445,38455]","SimpleName: mdProvider [37437,37447]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"MethodInvocation:SimpleType","SimpleName: HepProgramBuilder [37125,37142]","SimpleName: mdProvider [36605,36615]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"MethodInvocation:MethodInvocation","SimpleName: hepPgmBldr [36055,36065]","SimpleName: getMetadataProvider [36229,36248]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"MethodInvocation:MethodInvocation","SimpleName: hepPgmBldr [38530,38540]","SimpleName: hepPlan [37732,37739]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a","ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java"
"MethodInvocation:MethodInvocation","SimpleName: pigContext [6386,6396]","SimpleName: initialize [6437,6447]","https://github.com/apache/pig/commit/7a1659c12d76b510809dea1dea1f5100bcf4cd60","src/org/apache/pig/backend/hadoop/executionengine/spark/SparkLauncher.java"
"MethodInvocation:SimpleType","SimpleName: Path [26146,26150]","SimpleName: f [26016,26017]","https://github.com/apache/pig/commit/92dce401344a28ff966ad4cf3dd969a676852315","src/org/apache/pig/impl/util/Utils.java"
