"ParentTypesPair","First","Second","URL","FileName"
"ParameterizedType:SingleVariableDeclaration","SimpleType [20387,20413]","SimpleType [21422,21448]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"ClassInstanceCreation:ParameterizedType","SimpleType [20460,20486]","SimpleType [3372,3398]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [21135,21146]","SimpleType [18705,18716]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"FieldDeclaration:VariableDeclarationStatement","SimpleType [21374,21388]","SimpleType [14813,14827]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf","src/frontend/org/voltdb/importclient/kafka/KafkaStreamImporter.java"
"MethodDeclaration:TypeDeclaration","SimpleType [4081,4098]","SimpleType [1928,1944]","https://github.com/assertj/assertj/commit/b36ab386559d04db114db8edd87c8d4cbf850c12","src/main/java/org/assertj/core/api/Assertions.java"
"CastExpression:SingleVariableDeclaration","SimpleType [2296,2302]","SimpleType [2088,2097]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9","src/org/jgroups/auth/FixedMembershipToken.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType [38099,38112]","SimpleType [38748,38761]","https://github.com/fabric8io/fabric8/commit/e068eb7f484f24dee285d29b8a910d9019592020","fabric8-maven-plugin/src/main/java/io/fabric8/maven/JsonMojo.java"
"MethodDeclaration:VariableDeclarationStatement","ParameterizedType [18394,18415]","ParameterizedType [17386,17407]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776","src/com/facebook/buck/cxx/CxxSourceRuleFactory.java"
"MethodDeclaration:VariableDeclarationStatement","ParameterizedType [17841,17870]","ParameterizedType [16011,16040]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776","src/com/facebook/buck/cxx/CxxSourceRuleFactory.java"
"MethodDeclaration:VariableDeclarationStatement","ParameterizedType [9205,9226]","ParameterizedType [16787,16808]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776","src/com/facebook/buck/cxx/CxxSourceRuleFactory.java"
"MethodDeclaration:VariableDeclarationStatement","ParameterizedType [9744,9765]","ParameterizedType [17856,17877]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776","src/com/facebook/buck/cxx/CxxSourceRuleFactory.java"
"MethodDeclaration:VariableDeclarationStatement","ParameterizedType [18744,18765]","ParameterizedType [18315,18336]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776","src/com/facebook/buck/cxx/CxxSourceRuleFactory.java"
"MethodDeclaration:VariableDeclarationStatement","ParameterizedType [10273,10331]","ParameterizedType [8199,8257]","https://github.com/google/auto/commit/8fc60d81fe0e46e7e5c96e71d4a93fcadc6bde4f","common/src/main/java/com/google/auto/common/BasicAnnotationProcessor.java"
"SingleVariableDeclaration:VariableDeclarationStatement","ParameterizedType [9165,9178]","ParameterizedType [6088,6101]","https://github.com/google/guava/commit/5bab9e837cf273250aa26702204f139fdcfd9e7a","guava/src/com/google/common/collect/HashBiMap.java"
"CastExpression:ParameterizedType","SimpleType [3707,3713]","SimpleType [4770,4776]","https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536","core/src/test/java/com/google/common/truth/IterableTest.java"
"CastExpression:VARARGS_TYPE","SimpleType [23852,23858]","SimpleType [22049,22055]","https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536","core/src/test/java/com/google/common/truth/IterableTest.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [5508,5539]","SimpleType [5908,5939]","https://github.com/gradle/gradle/commit/3a7ccf5a252077332b9505acb22f190745f726f7","subprojects/platform-play/src/main/java/org/gradle/play/tasks/PlayRun.java"
"MethodDeclaration:SingleVariableDeclaration","ParameterizedType [10074,10086]","ParameterizedType [7743,7755]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f","junit5-engine/src/main/java/org/junit/gen5/engine/junit5/descriptor/ClassTestDescriptor.java"
"ParameterizedType:SingleVariableDeclaration","SimpleType [8005,8006]","SimpleType [7765,7782]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f","junit5-engine/src/main/java/org/junit/gen5/engine/junit5/descriptor/ClassTestDescriptor.java"
"FieldDeclaration:MethodDeclaration","ParameterizedType [10342,10354]","ParameterizedType [2888,2900]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f","junit5-engine/src/main/java/org/junit/gen5/engine/junit5/descriptor/ClassTestDescriptor.java"
"FieldDeclaration:VariableDeclarationStatement","ParameterizedType [10132,10144]","ParameterizedType [2840,2852]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f","junit5-engine/src/main/java/org/junit/gen5/engine/junit5/descriptor/ClassTestDescriptor.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType [7358,7370]","SimpleType [12500,12512]","https://github.com/languagetool-org/languagetool/commit/01cddc5afb590b4d36cb784637a8ea8aa31d3561","languagetool-gui-commons/src/main/java/org/languagetool/gui/ConfigurationDialog.java"
"ParameterizedType:VariableDeclarationStatement","SimpleType [1889,1901]","SimpleType [2343,2355]","https://github.com/liferay/liferay-plugins/commit/7c7ecf4cffda166938efd0ae34830e2979c25c73","webs/sync-web/docroot/WEB-INF/src/com/liferay/sync/hook/listeners/ResourcePermissionModelListener.java"
"ArrayType:SingleVariableDeclaration","ParameterizedType [3128,3136]","ParameterizedType [3746,3754]","https://github.com/mockito/mockito/commit/2d036ecf1d7170b4ec7346579a1ef8904109530a","mockmaker/bytebuddy/main/java/org/mockito/internal/creation/bytebuddy/MockBytecodeGenerator.java"
"ArrayType:CastExpression","SimpleType [66974,66975]","SimpleType [52015,52016]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"ArrayType:CastExpression","SimpleType [68530,68531]","SimpleType [52180,52181]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [73975,73976]","SimpleType [55006,55007]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [70023,70024]","SimpleType [61534,61535]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"ArrayType:CastExpression","SimpleType [76211,76212]","SimpleType [52241,52242]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [66397,66398]","SimpleType [64756,64757]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [35823,35829]","SimpleType [11250,11256]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"ArrayType:CastExpression","SimpleType [78387,78388]","SimpleType [52106,52107]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"FieldDeclaration:SingleVariableDeclaration","ArrayType [2162,2171]","ArrayType [51578,51587]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"ArrayType:CastExpression","SimpleType [74633,74634]","SimpleType [52032,52033]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType [32930,32936]","SimpleType [31301,31307]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"ArrayType:CastExpression","SimpleType [64904,64905]","SimpleType [52256,52257]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType [33809,33815]","SimpleType [24238,24244]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"FieldDeclaration:SingleVariableDeclaration","ArrayType [2208,2217]","ArrayType [35185,35194]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [34784,34790]","SimpleType [35225,35231]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [77724,77725]","SimpleType [58107,58108]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType [32590,32596]","SimpleType [31863,31869]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"ArrayType:CastExpression","SimpleType [70674,70675]","SimpleType [52091,52092]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType [34571,34577]","SimpleType [34104,34110]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"CastExpression:ParameterizedType","SimpleType [65090,65091]","SimpleType [51551,51552]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"ArrayType:CastExpression","SimpleType [72462,72463]","SimpleType [52163,52164]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/data_structures/timing/DataStructuresTiming.java"
"MethodDeclaration:VariableDeclarationStatement","ArrayType [3925,3934]","ArrayType [8047,8056]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/sorts/timing/SortsTiming.java"
"MethodDeclaration:VariableDeclarationStatement","ArrayType [21576,21585]","ArrayType [7216,7225]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/sorts/timing/SortsTiming.java"
"MethodDeclaration:VariableDeclarationStatement","ArrayType [11824,11833]","ArrayType [7768,7777]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/sorts/timing/SortsTiming.java"
"MethodDeclaration:VariableDeclarationStatement","ArrayType [9776,9785]","ArrayType [8337,8346]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/sorts/timing/SortsTiming.java"
"FieldDeclaration:VariableDeclarationStatement","ArrayType [7739,7744]","ArrayType [10060,10065]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/sorts/timing/SortsTiming.java"
"FieldDeclaration:SingleVariableDeclaration","ArrayType [2021,2029]","ArrayType [4765,4773]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/sorts/timing/SortsTiming.java"
"MethodDeclaration:VariableDeclarationStatement","ArrayType [19717,19726]","ArrayType [7495,7504]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/sorts/timing/SortsTiming.java"
"SingleVariableDeclaration:VariableDeclarationStatement","ArrayType [25421,25430]","ArrayType [4727,4736]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/sorts/timing/SortsTiming.java"
"MethodDeclaration:VariableDeclarationStatement","ArrayType [7866,7875]","ArrayType [6935,6944]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/sorts/timing/SortsTiming.java"
"SingleVariableDeclaration:VariableDeclarationStatement","ArrayType [23530,23539]","ArrayType [4747,4756]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/sorts/timing/SortsTiming.java"
"MethodDeclaration:VariableDeclarationStatement","ArrayType [13834,13843]","ArrayType [8657,8666]","https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9","src/com/jwetherell/algorithms/sorts/timing/SortsTiming.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [7934,7940]","SimpleType [6881,6887]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9","app/src/main/java/com/github/mobile/accounts/LoginActivity.java"
"ParameterizedType:VariableDeclarationStatement","SimpleType [6679,6684]","SimpleType [9081,9086]","https://github.com/restlet/restlet-framework-java/commit/7ffe37983e2f09637b0c84d526a2f824de652de4","modules/org.restlet.ext.apispark/src/org/restlet/ext/apispark/internal/conversion/swagger/v2_0/Swagger2Reader.java"
"ArrayType:ClassInstanceCreation","SimpleType [4910,4922]","SimpleType [4838,4844]","https://github.com/rstudio/rstudio/commit/4983f83d1bedb7b737fc56d409c1c06b04e34e4e","src/gwt/src/org/rstudio/studio/client/workbench/views/source/editors/text/ChunkOptionsPopupPanel.java"
"FieldDeclaration:SingleVariableDeclaration","SimpleType [3740,3746]","SimpleType [1581,1587]","https://github.com/spotify/helios/commit/da39bfeb9c370abe2d86e6e327fade252434090d","helios-tools/src/main/java/com/spotify/helios/cli/command/DeploymentGroupWatchCommand.java"
"ClassInstanceCreation:VariableDeclarationStatement","ParameterizedType [3611,3628]","ParameterizedType [2104,2115]","https://github.com/spring-projects/spring-boot/commit/1cfc6f64f64353bc5530a8ce8cdacfc3eba3e7b2","spring-boot/src/main/java/org/springframework/boot/orm/jpa/EntityScanRegistrar.java"
"ArrayCreation:TypeLiteral","ArrayType [3529,3537]","ArrayType [4345,4353]","https://github.com/spring-projects/spring-boot/commit/1cfc6f64f64353bc5530a8ce8cdacfc3eba3e7b2","spring-boot/src/main/java/org/springframework/boot/orm/jpa/EntityScanRegistrar.java"
"ParameterizedType:VariableDeclarationStatement","SimpleType [8397,8403]","SimpleType [8354,8360]","https://github.com/spring-projects/spring-boot/commit/20d39f7af2165c67d5221f556f58820c992d2cc6","spring-boot/src/main/java/org/springframework/boot/cloudfoundry/VcapApplicationListener.java"
"MethodDeclaration:VariableDeclarationStatement","ParameterizedType [5061,5079]","ParameterizedType [5154,5172]","https://github.com/spring-projects/spring-data-mongodb/commit/3224fa8ce7e0079d6ad507e17534cdf01f758876","spring-data-mongodb/src/main/java/org/springframework/data/mongodb/core/convert/UpdateMapper.java"
"SingleVariableDeclaration:VariableDeclarationStatement","ParameterizedType [1985,2013]","ParameterizedType [2169,2204]","https://github.com/spring-projects/spring-hateoas/commit/8bdc57ba8975d851fe91edc908761aacea624766","src/test/java/org/springframework/hateoas/mvc/TypeConstrainedMappingJackson2HttpMessageConverterUnitTest.java"
"SingleVariableDeclaration:VariableDeclarationStatement","ParameterizedType [1496,1524]","ParameterizedType [2440,2475]","https://github.com/spring-projects/spring-hateoas/commit/8bdc57ba8975d851fe91edc908761aacea624766","src/test/java/org/springframework/hateoas/mvc/TypeConstrainedMappingJackson2HttpMessageConverterUnitTest.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType [6946,6951]","SimpleType [1117,1122]","https://github.com/square/javapoet/commit/5a37c2aa596377cb4c9b6f916614407fd0a7d3db","src/test/java/com/squareup/javapoet/TypesTest.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType [6988,6996]","SimpleType [1025,1033]","https://github.com/square/javapoet/commit/5a37c2aa596377cb4c9b6f916614407fd0a7d3db","src/test/java/com/squareup/javapoet/TypesTest.java"
"VariableDeclarationExpression:VariableDeclarationStatement","SimpleType [4220,4226]","SimpleType [4575,4583]","Cli/1","src_java_org_apache_commons_cli_CommandLine.java"
"CastExpression:VariableDeclarationStatement","SimpleType [4408,4414]","SimpleType [2596,2602]","Cli/1","src_java_org_apache_commons_cli_CommandLine.java"
"MethodDeclaration:ParameterizedType","SimpleType [8262,8268]","SimpleType [8963,8969]","Closure/137","src_com_google_javascript_jscomp_MakeDeclaredNamesUnique.java"
"ParameterizedType:VariableDeclarationStatement","SimpleType [10304,10308]","SimpleType [10122,10126]","Closure/137","src_com_google_javascript_jscomp_MakeDeclaredNamesUnique.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType [8084,8090]","SimpleType [9539,9545]","Closure/137","src_com_google_javascript_jscomp_MakeDeclaredNamesUnique.java"
"ParameterizedType:VariableDeclarationStatement","SimpleType [9176,9182]","SimpleType [7299,7305]","Closure/137","src_com_google_javascript_jscomp_MakeDeclaredNamesUnique.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [45508,45516]","SimpleType [10142,10150]","Closure/140","src_com_google_javascript_jscomp_Compiler.java"
"ClassInstanceCreation:SingleVariableDeclaration","SimpleType [10194,10201]","SimpleType [10716,10729]","Closure/148","src_com_google_javascript_jscomp_SourceMap.java"
"ParameterizedType:SingleVariableDeclaration","SimpleType [47561,47567]","SimpleType [51218,51224]","Closure/158","src_com_google_javascript_jscomp_AbstractCommandLineRunner.java"
"FieldDeclaration:ParameterizedType","SimpleType [47431,47437]","SimpleType [50903,50909]","Closure/158","src_com_google_javascript_jscomp_AbstractCommandLineRunner.java"
"ParameterizedType:SingleVariableDeclaration","SimpleType [47798,47804]","SimpleType [50960,50966]","Closure/158","src_com_google_javascript_jscomp_AbstractCommandLineRunner.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [14303,14309]","SimpleType [13509,13515]","Closure/167","src_com_google_javascript_jscomp_type_SemanticReverseAbstractInterpreter.java"
"ParameterizedType:VariableDeclarationStatement","SimpleType [23659,23663]","SimpleType [24628,24632]","Closure/175","src_com_google_javascript_jscomp_FunctionInjector.java"
"InstanceofExpression:SingleVariableDeclaration","SimpleType [827,840]","SimpleType [1066,1079]","JacksonDatabind/10","src_main_java_com_fasterxml_jackson_databind_ser_AnyGetterWriter.java"
"ParameterizedType:VariableDeclarationStatement","SimpleType [18118,18131]","SimpleType [18118,18132]","JacksonDatabind/10","src_main_java_com_fasterxml_jackson_databind_ser_BeanSerializerFactory.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [35905,35924]","SimpleType [27593,27612]","JacksonDatabind/22","src_main_java_com_fasterxml_jackson_databind_ser_BasicSerializerFactory.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [31714,31733]","SimpleType [37230,37249]","JacksonDatabind/22","src_main_java_com_fasterxml_jackson_databind_ser_BasicSerializerFactory.java"
"ClassInstanceCreation:ParameterizedType","SimpleType [3403,3410]","SimpleType [3556,3561]","JacksonDatabind/55","src_main_java_com_fasterxml_jackson_databind_ser_std_StdKeySerializers.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType [8818,8824]","SimpleType [9550,9556]","Jsoup/12","src_main_java_org_jsoup_select_Selector.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType [5010,5016]","SimpleType [8028,8034]","Jsoup/28","src_main_java_org_jsoup_parser_Tokeniser.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType [3728,3734]","SimpleType [2089,2095]","Jsoup/28","src_main_java_org_jsoup_nodes_Entities.java"
"MethodRefParameter:VariableDeclarationStatement","SimpleType [4231,4237]","SimpleType [2029,2035]","Jsoup/28","src_main_java_org_jsoup_nodes_Entities.java"
"ClassInstanceCreation:VariableDeclarationStatement","SimpleType [2533,2538]","SimpleType [1515,1520]","JxPath/18","src_java_org_apache_commons_jxpath_ri_axes_AttributeContext.java"
"MethodDeclaration:VariableDeclarationStatement","ParameterizedType [3459,3469]","ParameterizedType [20546,20556]","Lang/32","src_main_java_org_apache_commons_lang3_builder_HashCodeBuilder.java"
"ClassInstanceCreation:TypeLiteral","SimpleType [127668,127674]","SimpleType [127671,127695]","Lang/35","src_main_java_org_apache_commons_lang3_ArrayUtils.java"
"ArrayType:ClassInstanceCreation","SimpleType [139532,139533]","SimpleType [139594,139618]","Lang/35","src_main_java_org_apache_commons_lang3_ArrayUtils.java"
"ArrayCreation:CastExpression","ArrayType [6991,6994]","ArrayType [7005,7023]","Math/8","src_main_java_org_apache_commons_math3_distribution_DiscreteDistribution.java"
"ClassInstanceCreation:VariableDeclarationStatement","SimpleType [4305,4334]","SimpleType [4374,4381]","Mockito/1","src_org_mockito_internal_invocation_InvocationMatcher.java"
"MethodDeclaration:ParameterizedType","SimpleType [3138,3143]","SimpleType [4430,4439]","Mockito/25","src_org_mockito_internal_stubbing_defaultanswers_ReturnsDeepStubs.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType [3208,3214]","SimpleType [3268,3274]","Mockito/25","src_org_mockito_internal_stubbing_defaultanswers_ReturnsDeepStubs.java"
"CastExpression:TypeLiteral","SimpleType [13250,13254]","SimpleType [12760,12764]","Mockito/6","src_org_mockito_Matchers.java"
"CastExpression:TypeLiteral","SimpleType [17158,17168]","SimpleType [16591,16601]","Mockito/6","src_org_mockito_Matchers.java"
"CastExpression:TypeLiteral","SimpleType [14501,14504]","SimpleType [14011,14014]","Mockito/6","src_org_mockito_Matchers.java"
