"ParentTypesPair","First","Second","URL"
"CatchClause:MethodDeclaration","Block [147389,148540]","Block [149938,150332]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d"
"IfStatement:MethodDeclaration","Block [12158,14823]","Block [8292,10819]","https://github.com/languagetool-org/languagetool/commit/01cddc5afb590b4d36cb784637a8ea8aa31d3561"
"IfStatement:MethodDeclaration","Block [2340,2744]","Block [1760,2272]","https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd"
"IfStatement:MethodDeclaration","Block [1461,1826]","Block [2100,2562]","https://github.com/liferay/liferay-plugins/commit/7c7ecf4cffda166938efd0ae34830e2979c25c73"
"IfStatement:MethodDeclaration","Block [15496,15570]","Block [18195,18269]","https://github.com/linkedin/rest.li/commit/bd0d3bf75d31a8b5db34b8b66dfb28e5e1f492de"
"IfStatement:MethodDeclaration","Block [18462,18533]","Block [21370,21441]","https://github.com/linkedin/rest.li/commit/bd0d3bf75d31a8b5db34b8b66dfb28e5e1f492de"
"IfStatement:MethodDeclaration","Block [1661,1955]","Block [4270,4528]","https://github.com/netty/netty/commit/9d347ffb91f34933edb7b1124f6b70c3fc52e220"
"IfStatement:MethodDeclaration","Block [14145,14935]","Block [14745,15429]","https://github.com/osmandapp/Osmand/commit/c45b9e6615181b7d8f4d7b5b1cc141169081c02c"
"ForStatement:MethodDeclaration","Block [12790,15024]","Block [12412,14572]","https://github.com/osmandapp/Osmand/commit/c45b9e6615181b7d8f4d7b5b1cc141169081c02c"
"IfStatement:MethodDeclaration","Block [11135,12312]","Block [12926,14195]","https://github.com/processing/processing/commit/8707194f003444a9fb8e00bffa2893ef0c2492c6"
"EnhancedForStatement:MethodDeclaration","Block [6665,7155]","Block [9360,9874]","https://github.com/restlet/restlet-framework-java/commit/7ffe37983e2f09637b0c84d526a2f824de652de4"
"IfStatement:MethodDeclaration","Block [15139,16248]","Block [15548,16351]","https://github.com/robovm/robovm/commit/7837d0baf1aef45340eec699516a8c3a22aeb553"
"IfStatement:MethodDeclaration","Block [25937,26884]","Block [27976,28611]","https://github.com/spotify/helios/commit/3ffd70929c08be5cf14f156189e8050969caa87e"
"IfStatement:MethodDeclaration","Block [2039,2608]","Block [3511,4052]","https://github.com/spring-projects/spring-boot/commit/1cfc6f64f64353bc5530a8ce8cdacfc3eba3e7b2"
"IfStatement:MethodDeclaration","Block [7896,8008]","Block [8856,8997]","https://github.com/spring-projects/spring-boot/commit/20d39f7af2165c67d5221f556f58820c992d2cc6"
"IfStatement:MethodDeclaration","Block [5264,5369]","Block [3323,3416]","https://github.com/spring-projects/spring-security/commit/fcc9a34356817d93c24b5ccf3107ec234a28b136"
"IfStatement:MethodDeclaration","Block [7432,8875]","Block [11802,13041]","https://github.com/wildfly/wildfly/commit/d7675fb0b19d3d22978e79954f441eeefd74a3b2"
"IfStatement:MethodDeclaration","Block [9125,12400]","Block [8792,11671]","https://github.com/wildfly/wildfly/commit/d7675fb0b19d3d22978e79954f441eeefd74a3b2"
"MethodDeclaration:TryStatement","Block [2308,2379]","Block [2571,2605]","https://github.com/zeromq/jeromq/commit/02d3fa171d02c9d82c7bdcaeb739f47d0c0006a0"
