"ParentTypesPair","First","Second","URL"
"Assignment:SuperMethodInvocation","SimpleName: rename [2844,2850]","SimpleName: newName [2838,2845]","https://github.com/JetBrains/MPS/commit/ce4b0e22659c16ae83d421f9621fd3e922750764"
"METHOD_INVOCATION_ARGUMENTS:METHOD_INVOCATION_RECEIVER","SimpleName: module [5691,5697]","SimpleName: ModuleRootManager [5473,5490]","https://github.com/JetBrains/intellij-community/commit/04397f41107bd6de41b31d45a4e8e2ed65628bbe"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: checkForTestRoots [5673,5690]","SimpleName: testFolders [5454,5465]","https://github.com/JetBrains/intellij-community/commit/04397f41107bd6de41b31d45a4e8e2ed65628bbe"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: testFolders [5699,5710]","SimpleName: getInstance [5491,5502]","https://github.com/JetBrains/intellij-community/commit/04397f41107bd6de41b31d45a4e8e2ed65628bbe"
"METHOD_INVOCATION_RECEIVER:SimpleType","SimpleName: myProgress [53895,53905]","SimpleName: String [53678,53684]","https://github.com/JetBrains/intellij-community/commit/619a6012da868d0d42d9628460f2264effe9bdba"
"MethodInvocation:VariableDeclarationFragment","SimpleName: isCanceled [53906,53916]","SimpleName: lowerCased [53685,53695]","https://github.com/JetBrains/intellij-community/commit/619a6012da868d0d42d9628460f2264effe9bdba"
"MethodDeclaration:TryStatement","Block [5388,5943]","Block [5930,6655]","https://github.com/JetBrains/intellij-community/commit/7ed3f273ab0caf0337c22f0b721d51829bb0c877"
"MethodDeclaration:SingleVariableDeclaration","SimpleName: getCourses [5365,5375]","SimpleName: result [5887,5893]","https://github.com/JetBrains/intellij-community/commit/7ed3f273ab0caf0337c22f0b721d51829bb0c877"
"ConditionalExpression:MethodInvocation","SimpleName: getVirtualFile [42778,42792]","SimpleName: virtualFile [42561,42572]","https://github.com/JetBrains/intellij-community/commit/8d7a26edd1fedb9505b4f2b4fe57b2d2958b4dd9"
"ArrayInitializer:MethodInvocation","SimpleName: getVirtualFile [33528,33542]","SimpleName: virtualFile [33573,33584]","https://github.com/JetBrains/intellij-community/commit/8d7a26edd1fedb9505b4f2b4fe57b2d2958b4dd9"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: getVirtualFile [42733,42747]","SimpleName: virtualFile [42530,42541]","https://github.com/JetBrains/intellij-community/commit/8d7a26edd1fedb9505b4f2b4fe57b2d2958b4dd9"
"MethodInvocation:SimpleType","SimpleName: IOException [4318,4329]","SimpleName: clear [4209,4214]","https://github.com/JetBrains/intellij-community/commit/9fbf6b852bd9766060307aff960fb597d55e24d3"
"IfStatement:MethodDeclaration","Block [3781,4024]","Block [3692,4179]","https://github.com/JetBrains/intellij-community/commit/9fbf6b852bd9766060307aff960fb597d55e24d3"
"EnhancedForStatement:MethodDeclaration","Block [15912,16225]","Block [16877,17160]","https://github.com/JetBrains/intellij-community/commit/e1625136ba12907696ef4c6e922ce073293f3a2c"
"SimpleType:SingleVariableDeclaration","SimpleName: String [16090,16096]","SimpleName: e [16129,16130]","https://github.com/JetBrains/intellij-community/commit/e1625136ba12907696ef4c6e922ce073293f3a2c"
"MethodDeclaration:TryStatement","Block [6105,6493]","Block [5525,5904]","https://github.com/JetBrains/intellij-community/commit/e1f0dbc2f09541fc64ce88ee22d8f8f4648004fe"
"IfStatement:MethodDeclaration","Block [6451,7005]","Block [6290,6852]","https://github.com/JetBrains/intellij-plugins/commit/0df7cb00757fe0d4fac8d8b0d5fc46af95feb238"
"IfStatement:MethodDeclaration","Block [34515,34611]","Block [35216,35290]","https://github.com/JetBrains/intellij-plugins/commit/83b3092c1ee11b70489732f9e69b8e01c2a966f0"
"IfStatement:MethodDeclaration","Block [24069,24173]","Block [24273,24353]","https://github.com/JetBrains/intellij-plugins/commit/83b3092c1ee11b70489732f9e69b8e01c2a966f0"
"MethodInvocation:VariableDeclarationFragment","SimpleName: event [84983,84988]","SimpleName: fireEvent [84876,84885]","https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817"
"MethodDeclaration:TryStatement","Block [36922,37192]","Block [84869,85088]","https://github.com/Netflix/eureka/commit/f6212a7e474f812f31ddbce6d4f7a7a0d498b751"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: builder [2287,2294]","SimpleName: createSchema [2069,2081]","https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: compile [2295,2302]","SimpleName: config [2082,2088]","https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: compile [7019,7026]","SimpleName: config [6304,6310]","https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913"
"IfStatement:MethodDeclaration","Block [26331,27251]","Block [26405,27316]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf"
"METHOD_INVOCATION_ARGUMENTS:SimpleType","SimpleName: e [19744,19745]","SimpleName: KafkaStreamImporterException [20758,20786]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf"
"EnhancedForStatement:MethodDeclaration","Block [7019,8646]","Block [7435,9486]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf"
"Assignment:MethodInvocation","SimpleName: error [19738,19743]","SimpleName: probeException [20737,20751]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf"
"PostfixExpression:PrefixExpression","SimpleName: i [18110,18111]","SimpleName: attempts [18672,18680]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf"
"ClassInstanceCreation:MethodInvocation","SimpleName: backoffSleep [19602,19614]","SimpleName: m_topicAndPartition [20614,20633]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: warn [19535,19539]","SimpleName: ErrorMapping [20557,20569]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: getLastOffset [24504,24517]","SimpleName: lastOffset [27978,27988]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf"
"ClassInstanceCreation:MethodInvocation","SimpleName: requestInfo [20677,20688]","SimpleName: singletonMap [21690,21702]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: m_leader [28662,28670]","SimpleName: resetLeader [30774,30785]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: msg [19546,19549]","SimpleName: exceptionFor [20570,20582]","https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf"
"MethodInvocation:VariableDeclarationFragment","SimpleName: addAction [10145,10154]","SimpleName: replyAction [10216,10227]","https://github.com/WhisperSystems/Signal-Android/commit/f0b2cc559026871c1b4d8e008666afb590553004"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: getStatus [2031,2040]","SimpleName: status [1653,1659]","https://github.com/abarisain/dmix/commit/885771d57c97bd2dd48951e8aeaaa87ceb87532b"
"MethodDeclaration:TryStatement","Block [29173,29521]","Block [29518,29829]","https://github.com/apache/commons-lang/commit/d9a2c69a9d1db6072e1d7b7ea4fcbd5c15d20b5d"
"Assignment:MethodInvocation","SimpleName: hepPlanner [38705,38715]","SimpleName: hepPlan [37400,37407]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a"
"METHOD_INVOCATION_ARGUMENTS:SimpleType","SimpleName: HepPlanner [38722,38732]","SimpleName: calciteOptimizedPlan [37408,37428]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: hepPgmBldr [37276,37286]","SimpleName: hepPlan [36569,36576]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a"
"METHOD_INVOCATION_RECEIVER:SimpleType","SimpleName: HepProgramBuilder [35897,35914]","SimpleName: mdProvider [35940,35950]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: addRuleCollection [37287,37304]","SimpleName: calciteOptimizedPlan [36577,36597]","https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a"
"MethodDeclaration:SingleVariableDeclaration","SimpleName: dumpEnvironent [10675,10689]","SimpleName: conf [11702,11706]","https://github.com/apache/hive/commit/f664789737d516ac664462732664121acc111a1e"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: fileSystem [26182,26192]","SimpleName: getPath [26018,26025]","https://github.com/apache/pig/commit/92dce401344a28ff966ad4cf3dd969a676852315"
"METHOD_INVOCATION_RECEIVER:ReturnStatement","SimpleName: p [26237,26238]","SimpleName: f [26123,26124]","https://github.com/apache/pig/commit/92dce401344a28ff966ad4cf3dd969a676852315"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: sourceAddressWithPort [2044,2065]","SimpleName: isInMembersList [2071,2086]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: member [2389,2395]","SimpleName: match [2446,2451]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: sourceAddressWithoutPort [2527,2551]","SimpleName: getIpAddress [2705,2717]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9"
"CastExpression:MethodInvocation","SimpleName: indexOf [2129,2136]","SimpleName: src [2098,2101]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9"
"InfixExpression:MethodInvocation","SimpleName: hasPort [2346,2353]","SimpleName: sender [2338,2344]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9"
"EnhancedForStatement:MethodDeclaration","SingleVariableDeclaration [2296,2309]","SingleVariableDeclaration [2285,2301]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9"
"METHOD_INVOCATION_RECEIVER:SimpleType","SimpleName: sourceAddressWithPort [2107,2128]","SimpleName: IpAddress [2088,2097]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9"
"MethodInvocation:VariableDeclarationFragment","SimpleName: add [3207,3210]","SimpleName: tmp [3215,3218]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9"
"EnhancedForStatement:METHOD_INVOCATION_ARGUMENTS","SimpleName: member [2354,2360]","SimpleName: memberList [2417,2427]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: equals [2396,2402]","SimpleName: sender [2452,2458]","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9"
"MethodDeclaration:WhileStatement","Block [8335,8994]","Block [8224,8855]","https://github.com/brianfrankcooper/YCSB/commit/0b024834549c53512ef18bce89f60ef9225d4819"
"Assignment:METHOD_INVOCATION_ARGUMENTS","SimpleName: opt [5869,5872]","SimpleName: oa [6161,6163]","https://github.com/deeplearning4j/deeplearning4j/commit/c50064efb325b0c94cc62788b4c8935b7c39ac40"
"MethodInvocation:SimpleType","SimpleName: fail [6273,6277]","SimpleName: UnsupportedOperationException [7318,7347]","https://github.com/deeplearning4j/deeplearning4j/commit/c50064efb325b0c94cc62788b4c8935b7c39ac40"
"MethodDeclaration:SingleVariableDeclaration","SimpleName: execute [2798,2805]","SimpleName: repoName [3514,3522]","https://github.com/fabric8io/fabric8/commit/9e61a71540da58c3208fd2c7737f793c3f81e5ae"
"MethodDeclaration:TryStatement","Block [3121,5274]","Block [3620,5805]","https://github.com/fabric8io/fabric8/commit/9e61a71540da58c3208fd2c7737f793c3f81e5ae"
"ConditionalExpression:ReturnStatement","SimpleName: added [38938,38943]","SimpleName: action [39512,39518]","https://github.com/fabric8io/fabric8/commit/e068eb7f484f24dee285d29b8a910d9019592020"
"Assignment:METHOD_INVOCATION_ARGUMENTS","SimpleName: relativePath [6598,6610]","SimpleName: session [8433,8440]","https://github.com/facebook/buck/commit/7e104c3ed4b80ec8e9b72356396f879d1067cc40"
"EnhancedForStatement:MethodDeclaration","SingleVariableDeclaration [5480,5493]","SingleVariableDeclaration [5673,5706]","https://github.com/facebook/buck/commit/7e104c3ed4b80ec8e9b72356396f879d1067cc40"
"ClassInstanceCreation:METHOD_INVOCATION_ARGUMENTS","SimpleName: repos [6575,6580]","SimpleName: repoSys [8424,8431]","https://github.com/facebook/buck/commit/7e104c3ed4b80ec8e9b72356396f879d1067cc40"
"METHOD_INVOCATION_RECEIVER:VariableDeclarationFragment","SimpleName: repoSys [6516,6523]","SimpleName: relativePath [8387,8399]","https://github.com/facebook/buck/commit/7e104c3ed4b80ec8e9b72356396f879d1067cc40"
"CastExpression:MethodInvocation","SimpleName: getInputs [8794,8803]","SimpleName: tool [8787,8791]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776"
"METHOD_INVOCATION_RECEIVER:SimpleType","SimpleName: tool [8789,8793]","SimpleName: Tool [8781,8785]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: getInputs [18052,18061]","SimpleName: toolInputs [16484,16494]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: dependencies [19370,19382]","SimpleName: computeSourcePreprocessorAndToolDeps [19672,19708]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: platformCompilerFlags [19666,19687]","SimpleName: computePlatformCompilerFlags [20030,20058]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: ruleCompilerFlags [19697,19714]","SimpleName: computeRuleCompilerFlags [20081,20105]","https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776"
"MethodDeclaration:TryStatement","Block [9245,9872]","Block [8444,8979]","https://github.com/facebook/buck/commit/f26d234e8d3458f34454583c22e3bd5f4b2a5da8"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: deferredElementsBuilder [6627,6650]","SimpleName: deferredElements [6002,6018]","https://github.com/google/auto/commit/8fc60d81fe0e46e7e5c96e71d4a93fcadc6bde4f"
"MethodInvocation:SimpleType","SimpleName: checkForConcurrentModification [10919,10949]","SimpleName: ConcurrentModificationException [12735,12766]","https://github.com/google/guava/commit/5bab9e837cf273250aa26702204f139fdcfd9e7a"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: Maps [7715,7719]","SimpleName: insert [9615,9621]","https://github.com/google/guava/commit/5bab9e837cf273250aa26702204f139fdcfd9e7a"
"ArrayAccess:VariableDeclarationFragment","SimpleName: oldKToV [9106,9113]","SimpleName: firstInKeyInsertionOrder [11149,11173]","https://github.com/google/guava/commit/5bab9e837cf273250aa26702204f139fdcfd9e7a"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: values [3750,3756]","SimpleName: assertThat [23462,23472]","https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536"
"Assignment:ClassInstanceCreation","SimpleName: deploymentHandle [5592,5608]","SimpleName: deploymentId [6144,6156]","https://github.com/gradle/gradle/commit/3a7ccf5a252077332b9505acb22f190745f726f7"
"METHOD_INVOCATION_ARGUMENTS:MethodDeclaration","SimpleName: getDeployment [5660,5673]","SimpleName: deploymentId [6199,6211]","https://github.com/gradle/gradle/commit/3a7ccf5a252077332b9505acb22f190745f726f7"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: attributeConverterManager [5442,5467]","SimpleName: categorizeAnnotatedClass [4974,4998]","https://github.com/hibernate/hibernate-orm/commit/2b89553db5081fe4e55b7b34d636d0ea2acf71c5"
"MethodInvocation:VariableDeclarationFragment","SimpleName: setLayoutParams [13304,13319]","SimpleName: layoutParams [13709,13721]","https://github.com/iNPUTmice/Conversations/commit/e6cb12dfe414497b4317820497985c110cb81864"
"IfStatement:MethodDeclaration","Block [54481,54524]","Block [54517,54566]","https://github.com/infinispan/infinispan/commit/03573a655bcbb77f7a76d8e22d851cc22796b4f8"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: Date [24904,24908]","SimpleName: millis [23659,23665]","https://github.com/jOOQ/jOOQ/commit/58a4e74d28073e7c6f15d1f225ac1c2fd9aa4357"
"IfStatement:MethodDeclaration","Block [20482,21697]","Block [40495,41378]","https://github.com/jOOQ/jOOQ/commit/58a4e74d28073e7c6f15d1f225ac1c2fd9aa4357"
"MethodDeclaration:TryStatement","Block [6502,6596]","Block [6559,6725]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f"
"ExpressionMethodReference:METHOD_INVOCATION_ARGUMENTS","SimpleName: assertNonStatic [7780,7795]","SimpleName: registry [7646,7654]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f"
"EnhancedForStatement:MethodDeclaration","Block [6889,7020]","Block [6868,7037]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f"
"FieldAccess:SimpleType","SimpleName: BeforeEachMethodAdapter [7478,7501]","SimpleName: beforeEachMethods [7442,7459]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f"
"ExpressionMethodReference:METHOD_INVOCATION_ARGUMENTS","SimpleName: assertNonStatic [7518,7533]","SimpleName: registry [7461,7469]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f"
"FieldAccess:SimpleType","SimpleName: AfterEachMethodAdapter [7741,7763]","SimpleName: afterEachMethods [7628,7644]","https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f"
"IfStatement:METHOD_INVOCATION_ARGUMENTS","SimpleName: lastFailure [149221,149232]","SimpleName: wasPermanentFailure [148886,148905]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d"
"Assignment:MethodInvocation","SimpleName: e [148227,148228]","SimpleName: lastFailure [147823,147834]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d"
"METHOD_INVOCATION_ARGUMENTS:METHOD_INVOCATION_RECEIVER","SimpleName: localFolder [148404,148415]","SimpleName: localStore [147962,147972]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d"
"IfStatement:MethodDeclaration","Block [147783,147967]","Block [150487,150680]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: getRootCauseMessage [148427,148446]","SimpleName: message [147987,147994]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: getName [148416,148423]","SimpleName: localFolder [147974,147985]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d"
"Assignment:SimpleType","SimpleName: MessagingListener [148300,148317]","SimpleName: wasPermanentFailure [147864,147883]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d"
"METHOD_INVOCATION_RECEIVER:SingleVariableDeclaration","SimpleName: l [148318,148319]","SimpleName: e [147886,147887]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d"
"MethodInvocation:VariableDeclarationFragment","SimpleName: moveMessages [147825,147837]","SimpleName: draftsFolder [150509,150521]","https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: workItem [34879,34887]","SimpleName: prepareWorkItemWithTaskVariables [34780,34812]","https://github.com/kiegroup/jbpm/commit/83cfa21578e63956bca0715eefee2860c3b6d39a"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: completedFuture [1244,1259]","SimpleName: context [2808,2815]","https://github.com/kuujo/copycat/commit/19a49f8f36b2f6d82534dc13504d672e41a3a8d1"
"MethodInvocation:SimpleType","SimpleName: logResponse [1260,1271]","SimpleName: AppendResponse [3176,3190]","https://github.com/kuujo/copycat/commit/19a49f8f36b2f6d82534dc13504d672e41a3a8d1"
"IfStatement:MethodDeclaration","Block [12158,14823]","Block [8292,10819]","https://github.com/languagetool-org/languagetool/commit/01cddc5afb590b4d36cb784637a8ea8aa31d3561"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: setUserPasswordHash [2516,2535]","SimpleName: session [1960,1967]","https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd"
"MarkerAnnotation:SingleVariableDeclaration","SimpleName: e [1591,1592]","SimpleName: Override [1480,1488]","https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: getByteArray [2206,2218]","SimpleName: user [1866,1870]","https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: getByteArray [2226,2238]","SimpleName: salt [1881,1885]","https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: password [2394,2402]","SimpleName: setPassword [1942,1953]","https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd"
"IfStatement:MethodDeclaration","Block [2340,2744]","Block [1760,2272]","https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd"
